,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,x,y,ClusterID
cell268,2.888003314425556,2.6988215946637863,3.6562427623633305,2.1037234098714124,3.8300110265635743,1.3834717021629863,2.5765670820254165,3.898972373888864,3.31226046183014,3.6993228057057705,4.526337219622654,2.128622603559131,3.429691655181551,2.650318864276708,4.914531007980247,3.952379597613264,3.967700241206479,4.76567687924364,2.568651364034064,5.494330051766949,4.89500235543484,1.920351707477561,2.7478493172261915,3.450113386892954,2.5342177103575074,1.015958738081762,3.6018821624792183,1.321435217612927,3.5492263043223096,0.9840463162489016,5.6825677046541685,1.823304701165162,5.486258677176802,4.586248778328592,2.6409744168352405,2.5408223952790085,2.559615570623126,7.487590504408659,3.8896935360213583,2.014857878739394,2.472932360673348,3.488089502416953,0.8395807089550926,4.987791165580822,1.4450817684700288,2.6747426258253904,4.98534597444224,3.3959370302129623,1.0593465375750089,4.97224783735246,1.7008956649886111,4.209021407034986,2.565477343807046,4.473487084276615,5.440162351864666,4.196869383492059,5.254295800442542,1.732472501054109,4.215260410285686,1.3303245381730715,2.890801732715238,2.819020416513541,3.590843013710926,2.657233503337933,2.1777063588673,5.229249902336677,4.260089390560124,1.6223189340304411,1.813203380328399,2.4541007583925283,6.183314307664123,5.661256546500021,3.3363633498971024,2.2329146440648477,2.4059025406842998,1.8046343334169748,3.997789226073071,4.425966639430087,7.881570510431816,2.889534470522449,2.4930176937591537,2.3709178808773674,2.4918402779809243,3.739288098772867,5.347004783293574,2.444542781538602,2.938962749862125,1.0914609240257973,4.603092848095175,4.040624821488735,1.140226533572302,3.752577372646271,1.0440142537219956,3.852857403322145,1.83866427282918,2.079309876003914,3.52357724398212,3.381620667510313,4.028205101143482,0.77426539359234,2.0469978127427417,1.854600694721176,1.8841367479638949,3.716600807304941,2.9557459600653595,1.1582865290904525,2.311937538972028,0.9969223356017534,5.732611898788602,1.0573113892926045,50,55,3
cell269,2.937746751167504,2.7570316253570524,3.7550692776731087,2.31544423764604,4.001190955207492,1.7552091258632017,2.64255648392078,3.9050410481412254,3.7781963458643935,3.757865968031344,4.631321817460224,2.2051775571468144,3.5501224797986084,2.7593981776444885,4.966681322002726,4.140503732471037,4.153222282455572,4.6017910781134725,2.4761200037628304,5.51698997740053,4.947772113474835,1.8659328009357292,2.727863557008424,3.4965261410574207,2.7182214691821383,0.940171886163636,3.538304207824597,1.2734867249849515,3.188746582220322,0.855691701315861,5.70454335487423,1.5984676595130969,5.637438869694504,4.647252651437309,3.03691528201793,2.670844262768073,2.626351643059158,7.245368546274666,3.986557424118573,1.9700378007991548,2.5960827984973545,1.2332388233955225,0.923833067303278,5.071015463043713,1.229182550812922,2.8953835028093184,5.055577561894349,3.550881224463112,1.0104190489868403,4.622270958531191,1.6323226565532658,4.457985501142943,2.7454888260282284,4.626324872048963,5.545237487040578,4.201947564775251,5.3373641303988855,1.8225416706069384,4.257049290763733,1.2475193139919885,3.0118473011845417,3.0280200116192826,3.485184127384531,2.7222096128761617,2.3493009396129705,5.405944388130713,4.516391999273573,1.712672565154934,1.251520229292742,2.4221234392273474,5.931055256903739,5.797711125473703,3.480344396023721,2.2941396428305563,2.314557393988529,1.8718941079641376,4.059062383534834,4.578115873414751,7.92264603612205,3.077717581416023,2.866555808251524,2.351601290041046,2.540103615301327,3.7329584369706375,5.547739919905776,2.646668821151934,2.910660418972626,1.0519792214590116,4.698633008611792,4.281927370494243,1.1067693578459945,3.7238351693475376,1.438781206222956,3.8608473419202736,1.7904064410603144,2.1737982201676336,3.5558784747421783,3.48539922770574,4.146891103423296,0.7474796356062319,2.0470751831701413,1.956251902180692,1.7681952925997433,3.833209789915906,2.7047729530694054,1.2500421233217665,2.427290784004428,1.133314938212127,5.685112850445952,0.9450894448372682,49,81,3
cell270,2.9954260331573823,3.1631118243822267,3.786695087150613,2.293396373513977,3.4881115688599533,1.6945839074287503,2.7983738115600554,3.92609533620221,3.871842394885959,3.765111488138952,4.304183639778074,2.113845026347872,3.474990043009276,2.75354938134983,4.943578014334028,4.078171852134179,3.897386027911292,4.655702411032688,2.656018071919134,5.658981209093897,5.0244477826293314,1.8403371443401264,2.694231171336146,3.449462398946498,2.6465966186464125,0.8439397541560816,3.580961064322624,1.455028620851728,3.4756150395112746,0.8565601609719371,5.641971512362295,1.791955933422756,5.62894354450884,4.659682528247582,3.100292778211789,2.715161031481852,2.579545728402503,6.935630420660231,4.069900210723565,2.224864399515644,2.406044372573184,1.4319488060203214,0.9690233654026726,5.355371720084963,1.4468958910282907,2.671043491984036,5.074596614286191,3.099685785871209,0.9841366424632144,5.0422188238896855,1.7211383688630884,4.369095158134749,2.9754546684865537,4.677596315011685,5.545469855267092,4.345825373497445,5.3787567495042445,1.973795822392948,4.232050548037218,1.4470292510823146,3.1269763587421107,2.9284764613254093,3.630370758163672,2.97405229507364,2.583491194531113,5.510752074386717,4.461231494684974,1.6514214039593442,1.1289318238627906,2.3205972322823936,5.88472599667839,5.770938463251014,3.439064128393265,2.5286851058666406,2.703553142137283,1.9004843419945212,4.189355305814821,4.619084322916224,8.023380638809353,3.11780840300626,2.7897903918962257,2.525175356670347,2.5895276032964496,3.8401759640867215,5.417684013083272,2.2510045206670948,3.1671400802048786,1.0863128709011036,4.829463745902696,4.017653899156551,1.101495637333662,3.8168675718615903,1.1024214567541366,3.4176682018279063,1.9268202771757612,1.955458309315232,3.632224946642635,3.341742450738787,3.890370962573286,0.7481169617432716,1.9977397553246756,1.8389763569481776,1.7474306373633033,3.792358185303867,2.4400842704318717,1.205932054574988,2.3978508308525703,1.1353634541367608,5.721135082660556,1.0408429106185582,50,54,3
cell271,2.8645260132906443,2.628961993011933,3.70181179611977,2.1439341666749736,3.966856636229971,2.463258649818087,3.561026726100169,3.972493448174695,4.310045628340093,3.734980655492224,4.348826587052969,2.236411125524477,3.499357118835788,2.9572443961951405,5.046355383437676,4.149291539813192,4.13504090216922,4.65139779007899,2.4632047970005697,5.591303215790873,4.899288346413556,1.7326407342524346,2.648129890758818,3.3957797179283755,2.816147043757708,0.9980496233771328,3.427643392637896,1.4399351972927563,3.3316551691712357,1.1486858303434797,5.68147435604368,1.1326808122095562,5.57394240627883,4.626306281345065,2.505558409278136,2.898394030288342,2.410429608584216,7.276190655399271,3.928195792760836,1.841555609830144,2.336436473153884,1.315565200241028,0.8549449270331877,5.17559932169305,1.5484852976880432,2.8653131752009893,5.0347589772505525,3.340278279499198,1.2503567261302384,4.952912810480633,1.6079033440205803,4.251224574822301,3.0234272947537315,4.411368576755525,5.483549135848433,4.267854637499803,5.236767762235458,1.8549399344141204,4.186340222851444,1.7038027178866273,3.120304780710648,3.053132194455793,3.8452898300458256,2.903912810879875,2.3964757904740384,5.722135521731172,4.308673296376408,1.426697199532129,1.0015830477520364,2.364364253395805,5.72509903913805,5.7043436116800335,3.4506252800383472,2.629938699971329,3.114429888607309,2.011723183525857,3.964575155678933,4.508789958592349,7.969882398149765,2.8677603129594256,2.5325892059769446,2.5225469433736585,2.594207118683533,3.7092907112486526,5.042067100578637,2.0754808472623107,2.796705116506707,1.1259790068808075,4.668394534427142,3.8275985059157183,1.0521943254132489,3.843315906746944,1.2282820983220168,3.19071982940504,1.7363430000976712,1.968820268143789,3.6091504153152174,3.5813789435078984,3.928947391728945,0.7529409236006183,2.0735923769602045,1.83493557013512,1.7366185669515146,3.750714285184877,3.2841003516060785,1.2164001539555689,2.31776825049628,1.1194877410236417,5.7008582224313455,1.28023977518614,49,54,3
cell272,2.754589183963388,3.062084566308552,3.6554182659819214,2.250146541475247,3.9366478840426287,1.555445372521941,2.8250827638952005,3.7288192654311936,3.7703902670555194,3.694298633533757,4.270854363616031,2.0572233503779023,3.394279494347609,2.7525423864344853,4.905139054117365,3.968901468043645,3.96593984139995,4.506033889115623,2.4644538371341382,5.450733273852132,4.813875045330737,1.8647786353068307,2.625275797658744,3.3941587390403134,3.050115722710652,0.8740399940081452,3.348998887748933,1.4367400223743263,3.257329990761705,0.8757853361092535,5.500508701013856,1.5271266732023183,5.486871794291472,4.531520246480026,2.8460947802090297,2.60005534533115,2.365950237129554,7.431861970425314,3.953046849432957,1.9361202185338309,2.5111533147506164,1.2299066789781543,0.8334066304741594,4.946422831074688,1.3375423184087027,2.685046637313878,4.961069646128119,3.521284958083631,1.204807335681799,4.932542062978979,1.7228643583059122,4.16597990455259,2.8803063411022247,4.546486748713129,5.374335894937597,4.3305141726110525,5.191785464820444,1.9820954755045008,4.015163347440085,1.2852327207218557,3.0152232043431177,2.8154374519663112,3.615006324772045,2.7200459491526807,2.888736456018102,4.92161356547297,4.350998948777828,1.6069189943506104,0.9475777948752075,2.3545309838502013,6.127545769752345,5.623716884749665,3.358090980783792,2.3683684648560868,2.567487168515162,1.728667984782168,3.957141509582136,4.464934263939093,8.012991969116424,2.8866114909332,2.474476416405419,2.3575642328427646,2.4632486926889245,3.697542167040493,5.155548709751682,1.7886593910921715,2.969140709652426,1.0863485567878028,4.639958319788586,3.95358555647538,1.034802770744381,3.715332776634486,1.1072120714901916,3.333465237997561,1.5839770325576918,1.9019920722272596,3.5414128668498104,3.383487011840477,4.051299395353917,0.7488180322935385,1.9538437600960168,1.9080778809972667,1.819273381095725,3.705166859253722,3.2306684674536683,1.0570756602216902,2.3200421264862645,1.1438706092036257,5.8043205196954535,0.8650385690950876,58,64,3
cell273,3.1017862560600133,2.9230074613038743,3.8690356812798026,2.3794508258553604,4.095053347719149,2.04173981695862,3.5645463064993126,3.9981555928539274,4.376312146629592,3.855879180266103,4.30623357833266,2.2388493153826987,3.48349557958466,2.9274494639889976,4.989277497897247,4.213970976370155,4.113774769678297,4.711964438678209,2.565852614414292,5.63516382660054,5.08562632549307,1.815541587762354,2.750550648042532,3.5399138200220954,3.0955135453086755,0.90833621551175,3.303584784180674,1.4424684115999595,3.44315206420911,0.902882013702183,5.771732409365318,1.7807150985112443,5.677161841994388,4.710023524466104,2.976471239475396,2.8847240794687554,2.3554881880423477,7.085423852704067,4.154390394830059,2.1140177175423105,2.489626007982662,3.682006771012222,1.0363064432273752,4.864772975991746,1.39957879037182,2.5540954482458416,4.955988921658752,3.711017231603869,1.0248970447531054,4.5820970148921525,1.8275069560070207,3.953560684704058,3.4951236920529483,4.697643454861139,5.554455277682975,4.406505379441799,5.420777021873186,2.068824198908867,4.232695601043926,1.51282203590726,3.00473930883612,3.143729316306527,3.421002688373234,2.75982225480363,2.3434234967909107,5.390261226371737,4.369076626389178,1.6180564199741854,1.293177693756106,2.1819746302279035,5.68251533238288,5.824447576100104,3.528063428753008,2.5696777589183566,2.7199394393569123,1.9003274624263569,4.113977171995706,4.647546524900805,7.942456896972435,3.094187504849412,2.789031197511253,2.6245070219179314,2.708582711397048,4.023284187290178,5.042375212103287,1.960448591142561,3.01863220268142,1.1418424907271536,4.851116044550628,4.322243465105983,1.1864406746306275,3.866930035029347,1.3226100738955775,4.325401157212216,2.020059998863399,2.13132881518199,3.418366297644,3.581835673608725,3.880109503161611,0.7589737671125164,2.1998096689875912,1.858898202966815,1.8412209307191711,3.890395628418484,2.7836224663810167,1.3363749873770534,2.525020588209214,1.4307769043852476,5.866226660109444,1.155151742895385,52,77,3
cell274,2.9822087911492723,3.073574739512815,3.90474037694492,2.4185569325928564,3.875431996441154,2.1260785200160783,3.3437987375627007,4.040757978742708,3.659851096561474,3.874545596197765,4.660417141217903,2.3318417616622296,3.3891906404991663,2.984646705232473,5.069356095655525,4.1244042333331805,4.104564584986323,4.638768009160053,2.8067037881467103,5.79795102173761,5.196023679056526,1.9284866849736984,2.845829523945814,3.604276869844557,2.8932759829606267,1.1298352858951208,3.550683593713423,1.5406721916270092,3.320866638317697,0.9483662641997848,5.956575982294958,1.807640198490684,5.7481594950102926,4.83672045998327,2.9610462426525888,2.9036489288450453,2.6121502667218413,6.849088750232752,4.087949616837458,2.150763665699277,2.5514693486286864,3.7098238288767296,0.9138249856165784,5.296223353440159,1.6988244984000116,2.806529360657559,5.190003213626292,3.781133599914167,1.3115424041016868,5.436499725795056,1.7934900125879936,4.463071757178769,3.16817962093347,4.841513396403478,5.598323746090936,4.452959816608677,5.587380310738787,2.1249024677508794,4.330753959310029,1.6369130872973314,3.0579804202165355,3.0688061741953683,3.890684842529324,2.90585718527723,2.6521647225602045,5.095816374660739,4.414324982749379,1.8101911655076568,1.1930785700267297,2.674292987111853,6.125104435299617,5.909746873294716,3.6315562565384742,2.554692028501667,2.407977222443232,2.229875736652314,4.176882172883735,4.702110909467646,7.695645521848963,3.2632898524108165,2.73446514719996,2.5350222716428537,2.6944727293501884,3.8422477580848224,5.404685635680396,2.660889471314163,3.178754907190432,1.2171524410408132,4.891209782621862,4.313664023155047,1.2369144633372295,3.89783490581103,1.601903651652376,4.399067922967603,1.9998590672371852,2.2624703838821603,3.847565301594391,3.810787830572188,4.2056521303347765,0.7762203280483945,2.03934575363211,2.1337894542383538,1.9238947133257815,3.9071784429113863,3.199831703005062,1.2352933654933698,2.503648393405149,1.273258806224537,5.956780519358059,1.0305840294347683,57,61,3
cell275,3.0416169844311285,3.0299573355421257,3.832111462811464,2.465660605051778,4.16210701951226,1.5810505645176474,3.179473027808339,4.089101012489391,4.513677270627926,3.751080085633357,4.507176903216295,2.1447957253071577,3.464453957556826,2.74019611012186,4.925476859530602,4.108681972617827,4.223535003085129,4.733662006763641,2.497541050247824,5.715733225531944,5.023638786095936,1.8496071452597225,2.72596573969068,3.46951743390859,2.7829179946469678,1.0526732776147711,3.656045632970728,1.4089985261786957,3.358237784016232,0.96619156644268,5.758661520473775,1.5574877547688235,5.759160724415356,4.712915954446049,2.8233558040876376,2.5696387150106643,2.550451714860426,7.118998538829109,3.935818404494694,2.023810319766683,2.509019835317321,1.289088655419253,1.0345882242496678,5.077669283847019,1.373839242211279,2.9041924549049427,5.165071450734887,3.567896698110156,1.1739775658590366,4.773272427593972,1.6916279263511105,4.385822946353046,2.7507570553617837,4.658309899310799,5.566313482933997,4.3573176768148905,5.463469038056104,1.901206038104288,4.281406031500333,1.390918679487584,3.152182222299075,3.1222066120939496,3.65928687695813,2.876567523549184,2.78537593161011,5.541727178954609,4.517482910459995,1.560408472627884,1.1826845583285552,2.3391702114310458,5.771227321225871,5.818310750165143,3.488140699149729,2.2575218560526977,2.360244871453648,1.775769728262397,4.12153026428982,4.6997520258739645,7.862135318542747,3.080087980981112,2.650115200518121,2.4875214529456366,2.5918082095998884,3.973195679610251,5.295530825353565,2.600232105256216,2.9255654583528576,1.127708697902695,4.847627412054113,4.158299557376095,1.1547945708265934,3.786327366717916,1.128461289090789,4.244262217149162,1.7396211571215776,2.1116717910960463,3.4286064559121825,3.516413990292551,4.024181740290667,0.7700970493666786,1.9904371161978915,1.8610238108694757,1.8199388687114928,3.830241109942423,3.339493884364055,1.141238182806649,2.3446597054385663,1.2460383770887056,5.7886517346044375,0.9950956632331538,51,77,3
cell276,3.113089254690932,2.644656828505426,3.89151534845741,2.298422686593561,3.8700591580123502,1.5726224470949877,3.068613920875595,3.978413549700202,4.058005803962101,3.887454922362442,4.705419384388159,2.308591338615954,3.5558979796228747,2.777877457281044,4.988635250192093,4.24544960120549,4.478651096241124,4.809898879638107,2.4948858541416765,5.70464701719812,5.0289702218989705,1.9414703902899504,2.728637049409117,3.484184193446417,2.873754016101004,1.110515803903372,3.4631277450119864,1.4497559786556338,3.421090579003672,1.147114280154858,5.665356630466139,2.0706734908046958,5.780116798775149,4.79718080931189,3.1674279771208056,2.8930729652582485,2.504737093099592,7.319048617084245,4.072232611730477,2.2265707386978257,2.7265786762356856,1.3640267576536504,0.8796517828304777,4.941138037339376,1.517611805144753,3.249266363320009,5.044559984111098,3.7757906157133303,1.0497550731867455,4.209114255391529,1.7560806169160363,4.36384990423794,3.152487008284199,4.602099188390877,5.591124811575136,4.634861336894316,5.432356602136285,1.953000233401405,4.502024699244637,1.520298983850254,2.973634679109725,2.9003247283074685,3.773268662262355,3.1008158208870342,2.451655215254262,5.703372679775354,4.66540624850956,1.8491372040706693,1.1084791515629553,2.590227407948044,5.887853540281088,5.862073277522418,3.466329619168191,2.5387132227850198,3.172218452567211,2.048227414260745,4.234468728533903,4.728390909838796,7.6003378510236255,2.8169759448396694,2.6183892405866214,2.420977205626357,2.6905164849430823,3.832217571525628,5.746769277847241,2.7449850314833584,3.056091791256996,1.086208797087045,4.902183268248119,3.924897788574985,1.2928777631667374,3.779650905376586,1.35467843882475,4.3376724777775655,1.554798190008404,2.1395091883998933,3.618936262105319,3.736737046603287,4.099176836960688,0.7887398084690485,2.144879588068203,2.0340850241664223,1.791808228209141,3.9156983534345455,3.7602599346738743,1.413286395141759,2.041020948364216,1.0189839987580838,5.910157681328563,0.9680301594849252,49,53,3
cell277,2.9492121666387425,2.970709621015581,3.9100613325317,2.3990237109697965,4.196979987178728,1.4421081210927251,3.379020582050264,4.100426497443355,4.013949910940663,3.849974732933695,4.810998557034842,2.2078154172666866,3.5804948581356766,2.816022523089443,5.180638019988304,4.140191906438946,3.9539077625693535,4.870342336200406,2.6831184737736584,5.82429062216653,5.17525122714199,1.9674771487084888,2.8767589391275514,3.5681264237036703,3.278633296461539,0.903728950981429,3.705094386199944,1.5482924714317754,3.690628716753045,1.106337982929137,4.096002561652368,1.5509806543761693,5.793139467493414,4.80849455837567,2.8707681942787984,2.7912777949694627,2.6519337133127,7.282885243647974,3.967850638692004,2.2368956661920967,2.637728210765957,1.3104335305182724,0.9613871460605572,4.989580684179144,1.711117661602752,2.9327163849229634,5.269064818105104,3.565040935134044,1.1796495539502811,5.0854949080729,1.6637867874327257,4.481263675937031,2.784502844224745,4.809357980076945,5.638607992087097,4.3542002681933765,5.6118547905411615,2.2187383454892853,4.495411833280275,1.3705647268345706,3.150320835352596,3.1125710464462224,3.725412071257799,2.8796458121160886,3.0582101459385838,5.037655247361032,4.385759253298311,1.521003816190077,1.0822859411905534,2.6230840798178128,5.908690449158018,5.871651095371569,3.623777622040455,2.50833772461646,2.483737506773378,1.92075922430458,4.254536922266716,4.780035111784543,7.652266867252048,3.2334301669504635,2.7958747233449537,2.4747117065563544,2.662705227696981,4.146065221305224,5.434376180102031,2.3572195072603024,3.27028873667765,1.0644784160770675,4.936217661907637,4.13263767138265,1.1315366882486595,3.9086157433067217,1.3937943727950677,4.37457782136197,2.127710414565621,2.3273126949286334,3.6636488281560182,3.617300635742069,4.354211472987914,0.757581968407464,2.063987007858597,1.966704427735376,1.9421900450406528,3.882905752347549,3.119781151772423,1.2759266579331563,2.269639195821055,1.226282219814997,6.024772344320214,0.990824462008021,54,57,3
cell278,3.097298206257837,2.9146866942707605,3.849693664825309,2.380668626362553,4.10964666879234,2.048082385308305,3.08309274588828,4.072272906266019,3.6808160422218967,3.821942698749543,4.406127358377547,2.430683014160979,3.507907775816966,2.76339362135409,5.135035776766357,4.204221975789221,3.999240325597453,4.64107148163791,2.701601559626116,5.686170226329324,5.123840307240635,1.8935445324359763,2.815535061047277,3.4868559543733806,2.5972030009237157,1.0323125975029577,3.5758539475038797,1.3830603527765188,3.291506064793309,0.8844343840277898,3.4835493466304075,1.591641792312792,5.650215790069689,4.740276930076477,2.81897490680622,2.9661466171751383,2.6343829000919907,6.912013943537438,4.111317672858735,2.143811339861395,2.5351538955292874,1.2118529094442043,1.0714496558222515,5.090391842980603,1.1873831992980932,2.644035548661059,5.170677393427559,3.3935086311617284,1.0611218631662938,5.122127014259187,1.6639331129083146,4.161918661384601,3.000242900771663,4.799963166004412,5.5810537241115785,4.177697675791343,5.575172210851977,1.7852784336506986,4.4148331303220845,1.2379026566701206,3.1399659128008635,3.1443871357081377,3.755421925595635,2.99965829413781,2.8541243406908,5.575552893697241,4.6812707157390685,1.6033811109918703,1.2659301853010538,2.322043465600631,5.915143522516357,5.860845887151224,3.624084156699757,2.5376525963592003,2.703370171673209,1.8647865904381788,4.207948440720711,4.741270312939181,7.948153279839534,3.1984660607310147,2.845428040832936,2.486594633603848,2.5841630527996617,3.9678447703841138,5.376442007823749,3.105993573958177,3.32774045857006,1.053511762253043,4.889976090194165,4.388472455206626,1.1300874935316607,3.897570302988054,1.0278192766360732,4.36787897905492,1.8991072643080305,2.1682614008032988,3.756633190221172,3.681635071482634,4.252262681225492,0.786469171799939,2.121754204558508,1.810001648550817,1.9920957758756297,3.845375790302328,3.070910203251726,1.2400891807594971,2.427709479690209,1.1576043754050696,5.879628067122584,0.927872258841858,50,79,3
cell279,3.159102863041221,3.1595480805813057,3.9437507850475897,2.343408931687704,4.19106201070222,1.584732045493361,3.780246487237072,4.029762125612243,3.9713799762960575,3.773545433064868,4.474687013523196,2.045827536458233,3.5779532356039496,2.822433124168754,5.125880044629809,4.282089626548464,4.097909161677882,4.567947410121666,2.6737009561213183,5.75379827353484,5.135393815353806,2.16955030143738,2.920413451625085,3.6001408654323326,2.719886783589414,1.0361753476747446,3.627661924588357,1.6179857602895031,3.447000216511809,1.19227764215317,3.92985699735726,1.4201041566592714,5.861116501724614,4.8591617540932175,3.200367027523324,2.592771919070877,2.4899953084835444,7.183884623654073,4.134580838427744,2.001993076032861,2.79406113736417,3.910426563918551,0.944309784978632,5.105336784815625,1.6373880174075406,3.159330217399206,5.262217555036028,3.5143427538993324,0.9716495354756888,4.707512518488256,1.846203634637008,4.399165021919404,2.957244778393348,4.88897992415945,5.574589725769672,4.659295807000559,5.639008684316423,2.267372550309835,4.607468436422407,1.5320527633277323,3.3586674476460505,2.870146565015483,3.901807365002243,3.1404949181946056,2.7839210963159995,5.36295852059648,4.527881707578324,1.695623618439619,1.0187153543081118,2.9416006702431585,5.962833999789213,5.897442404052235,3.520460262913824,2.603838597450755,2.3316846245952627,1.86250029115313,4.422469328197927,4.827800105600693,7.64350764873096,3.3536070599457224,2.782270775394025,2.6187024757993584,2.7191873146040644,4.059170975752408,5.453796146580813,2.8852728019483345,3.130824771853386,1.119709979289221,5.033283764707508,4.298674604340804,1.1778159987019508,3.82351332301487,1.6516392265776905,4.380416035926869,2.0692416416808417,2.528901625527354,3.583721625138923,3.4312972435687104,4.410062128338135,0.7589759988324006,2.0742602123616463,1.9074793718725465,1.9282004660944805,3.88484994493721,3.45315266843395,1.3141306131371635,2.2951926536606275,1.4388645556731852,6.025490633448939,1.035395485115719,56,70,3
cell280,3.160983548799152,3.1140358221595363,3.923561263787866,2.2581926995900283,4.131486872174417,1.7876228458095689,3.276001949565501,4.021063926308526,4.702641247481645,3.803573936998896,4.360402324085591,2.2328825661463942,3.4864212715189,2.7431272374098383,5.016709770500946,4.199352538711731,4.090173954647741,4.731970262909459,2.665206513103961,5.698504550511521,5.107884940662254,1.847330231448035,2.816626137292257,3.565085191489062,2.96933830258886,0.9890118973428828,3.3322641231774,1.467933571563052,3.54877253996063,1.0489516072480811,4.131368211449412,1.7352400385246192,5.708641655212343,4.698907104059799,2.87327087233432,3.0434653314409648,2.644806239200058,7.321896800509267,4.035880221169485,2.379711398611563,2.668629849320358,1.473963011512907,1.003909496307589,4.778067631098413,1.4758121229377033,3.000625996102825,5.206684984365079,3.8973824104619457,1.0389384837827993,5.148854135708436,1.6090714450093702,4.074227459282795,3.0485270658585923,4.797843719950158,5.578169310165525,4.458063596615543,5.567337292106757,2.128271254039381,4.25885826165391,1.5680982717479777,3.2193658017001,3.4131385451230605,3.770971694889573,3.034001016538375,2.5538517418068034,5.401244272432835,4.543997594875952,1.4447154431453684,1.1599879485212483,2.395397672348578,5.803011143898053,5.864475424028042,3.557769921200077,2.503728643925914,2.67183240112704,1.8167257343316017,4.049958890435667,4.829698937147863,7.752203404563518,2.998896194318404,2.844528064263684,2.588085073344732,2.686046128015402,4.034351526766902,5.137466458692065,1.8497124982969704,3.2438502837136225,1.0737484185551611,5.035265453873966,4.25685236010833,1.2684071573193976,3.869837398567749,1.118692645134322,4.1917993838074254,1.996593096301595,2.182292371694754,3.364038930149169,3.6135788433981393,4.04591865083554,0.7651761385043261,2.275831154767346,1.864713653586084,1.7925731759990386,3.83526263959898,3.0039620837725325,1.3832364100370214,2.211054401588963,1.3940453880127448,6.032095612857475,1.018198597396222,54,74,3
cell281,2.964114113764288,3.267914458612824,4.023857334746082,2.484885953112076,4.467465488858635,1.8647571677493653,3.441092107771423,4.071400051314165,4.336071949242136,3.832361057356561,4.3043787324689005,2.171169822268212,3.6937602148810433,2.829777447162105,5.306644480868049,4.325717343197394,4.211994739710021,4.774855497818765,2.758543656702745,5.778097132593952,5.103203475318908,1.7944326320690724,2.908842610732365,3.6330501895158287,3.038450517819754,0.8840093377140287,3.5374986898081144,1.5251986490066445,3.6415505081281703,0.9825183189479204,5.980693018861476,1.7466808807036125,5.8435316797679535,4.907841527115566,3.0349880882527804,2.5264358965580844,2.51550650658467,6.935686246814896,4.057412455680696,2.1254432778801373,2.5889037969956927,1.3904350895288862,1.1424697592211452,5.266801755282962,1.599789825818403,2.7392048627907557,5.147011033285405,3.522996886155007,1.316596841279985,4.714328833190668,1.7420333751025168,4.430932739414313,3.16888763881396,4.782066373980248,5.595119195415736,4.544454688802666,5.667292734055331,1.984814324175055,4.198373246007956,1.521064543736237,3.255391374933016,3.4256355080707825,3.568888780198644,3.037217611365048,2.6148801568948508,5.577113378449214,4.614551002443768,1.706652276731647,1.1369849527675664,2.314989415508677,5.949921425562815,5.926310934538074,3.5701993236509666,2.393211547393374,2.8762673539016075,1.946967341468866,4.088818237202633,4.877553404043401,7.62307175851522,3.269465838896197,3.0221405814023097,2.6381450896871077,2.74445962869922,3.86581276130988,5.160416503973561,2.483885770904912,3.232140082970196,1.3986506313610725,5.090601421432022,4.237170304272577,1.0024966101071546,3.937799914116639,1.803686354892221,4.353276758810341,1.675782876248749,2.2038878007219616,3.7780025715530265,3.6013640885409104,4.172273979807382,0.7536036731353045,2.21275987800866,2.069989898855478,1.742871851965652,3.8835452098522185,4.066948725206519,1.3252747755162966,2.6310562989921813,1.09405432522417,5.956552938525333,1.1226538882988886,51,78,3
