Epoch: 0, Ep: 40, Epr: 1.1851851851851851, loss: 1.2326332405209541 mse_loss: 0.29400292225182056, kl_loss: 0.15962879359722137, sparse_loss:0.7790015153586864
Epoch: 1, Ep: 40, Epr: 1.1851851851851851, loss: 1.1863172501325607 mse_loss: 0.24959432263858616, kl_loss: 0.15866723807994276, sparse_loss:0.7780556827783585
Epoch: 2, Ep: 41, Epr: 1.2148148148148148, loss: 1.1759820152074099 mse_loss: 0.24089389713481069, kl_loss: 0.15829718799795955, sparse_loss:0.7767909299582243
Epoch: 3, Ep: 41, Epr: 1.2148148148148148, loss: 1.1675709784030914 mse_loss: 0.2337277135811746, kl_loss: 0.15811857650987804, sparse_loss:0.7757246922701597
Epoch: 4, Ep: 41, Epr: 1.2148148148148148, loss: 1.152081785723567 mse_loss: 0.2192369808908552, kl_loss: 0.15794332383666188, sparse_loss:0.774901483207941
Epoch: 5, Ep: 42, Epr: 1.2444444444444445, loss: 1.1457136403769255 mse_loss: 0.21391881769523025, kl_loss: 0.15792844918905757, sparse_loss:0.7738663796335459
Epoch: 6, Ep: 42, Epr: 1.2444444444444445, loss: 1.1461478732526302 mse_loss: 0.21547413314692676, kl_loss: 0.15788437519222498, sparse_loss:0.772789366543293
Epoch: 7, Ep: 42, Epr: 1.2444444444444445, loss: 1.1443260610103607 mse_loss: 0.21468864264898002, kl_loss: 0.1579213774530217, sparse_loss:0.7717160284519196
Epoch: 8, Ep: 42, Epr: 1.2444444444444445, loss: 1.1368844415992498 mse_loss: 0.20801256445702165, kl_loss: 0.15802697913022712, sparse_loss:0.7708448972553015
Epoch: 9, Ep: 42, Epr: 1.2444444444444445, loss: 1.1368254106491804 mse_loss: 0.20871406979858875, kl_loss: 0.15812102577183396, sparse_loss:0.7699903193861246
Epoch: 10, Ep: 43, Epr: 1.2740740740740741, loss: 1.139098322018981 mse_loss: 0.21203277725726366, kl_loss: 0.15823304338846356, sparse_loss:0.7688325084745884
Epoch: 11, Ep: 43, Epr: 1.2740740740740741, loss: 1.1334938872605562 mse_loss: 0.20689652720466256, kl_loss: 0.1583622668404132, sparse_loss:0.7682351004332304
Epoch: 12, Ep: 43, Epr: 1.2740740740740741, loss: 1.131203606724739 mse_loss: 0.20548927504569292, kl_loss: 0.1585572410840541, sparse_loss:0.7671570852398872
Epoch: 13, Ep: 44, Epr: 1.3037037037037038, loss: 1.1303376592695713 mse_loss: 0.2051961775869131, kl_loss: 0.15862159302923828, sparse_loss:0.7665198892354965
Epoch: 14, Ep: 44, Epr: 1.3037037037037038, loss: 1.125956630334258 mse_loss: 0.20158755080774426, kl_loss: 0.15876766433939338, sparse_loss:0.765601422637701
Epoch: 15, Ep: 44, Epr: 1.3037037037037038, loss: 1.126364205032587 mse_loss: 0.20273412321694195, kl_loss: 0.15894964418839663, sparse_loss:0.7646804414689541
Epoch: 16, Ep: 44, Epr: 1.3037037037037038, loss: 1.1253554467111826 mse_loss: 0.20245007378980517, kl_loss: 0.15912053640931845, sparse_loss:0.7637848351150751
