Epoch: 0, Ep: 39, Epr: 1.2197530864197532, loss: 1.0840994957834482 mse_loss: 0.267770703881979, kl_loss: 0.03911854009493254, sparse_loss:0.7772102542221546
Epoch: 39, Ep: 37, Epr: 1.157201646090535, loss: 0.9781379010528326 mse_loss: 0.18299984245095402, kl_loss: 0.03966380114434287, sparse_loss:0.7554742600768805
Epoch: 40, Ep: 37, Epr: 1.157201646090535, loss: 0.9749244954437017 mse_loss: 0.1798857043031603, kl_loss: 0.039704282622551546, sparse_loss:0.7553345076739788
Epoch: 41, Ep: 37, Epr: 1.157201646090535, loss: 0.9719188287854195 mse_loss: 0.17730066017247736, kl_loss: 0.039667443110374734, sparse_loss:0.754950724542141
Epoch: 42, Ep: 37, Epr: 1.157201646090535, loss: 0.967124804854393 mse_loss: 0.17318976478418335, kl_loss: 0.03972051174787339, sparse_loss:0.754214521497488
Epoch: 43, Ep: 37, Epr: 1.157201646090535, loss: 0.9636326767504215 mse_loss: 0.1699982538120821, kl_loss: 0.039732058765366673, sparse_loss:0.7539023719727993
Epoch: 44, Ep: 37, Epr: 1.157201646090535, loss: 0.979945195838809 mse_loss: 0.1867359324824065, kl_loss: 0.0397897387156263, sparse_loss:0.7534195184707642
Epoch: 45, Ep: 37, Epr: 1.157201646090535, loss: 0.9676962662488222 mse_loss: 0.1752874114899896, kl_loss: 0.039777041820343584, sparse_loss:0.7526318151503801
Epoch: 46, Ep: 37, Epr: 1.157201646090535, loss: 0.9648552536964417 mse_loss: 0.1726428542751819, kl_loss: 0.03981996183574665, sparse_loss:0.7523924391716719
Epoch: 47, Ep: 37, Epr: 1.157201646090535, loss: 0.9659302867949009 mse_loss: 0.17442384699825197, kl_loss: 0.03983499013702385, sparse_loss:0.751671452075243
Epoch: 48, Ep: 37, Epr: 1.157201646090535, loss: 0.9666078202426434 mse_loss: 0.17552783619612455, kl_loss: 0.039883896795799956, sparse_loss:0.7511960919946432
Epoch: 49, Ep: 38, Epr: 1.188477366255144, loss: 0.9658421091735363 mse_loss: 0.17529508098959923, kl_loss: 0.03988934803055599, sparse_loss:0.7506576795130968
Epoch: 50, Ep: 38, Epr: 1.188477366255144, loss: 0.9673028364777565 mse_loss: 0.17736576544120908, kl_loss: 0.03992530715186149, sparse_loss:0.7500117607414722
Epoch: 51, Ep: 39, Epr: 1.2197530864197532, loss: 0.9647399671375751 mse_loss: 0.17540966637898237, kl_loss: 0.03995556650625076, sparse_loss:0.7493747361004353
Epoch: 52, Ep: 39, Epr: 1.2197530864197532, loss: 0.9667729064822197 mse_loss: 0.17790858598891646, kl_loss: 0.03996026108507067, sparse_loss:0.7489040587097406
Epoch: 53, Ep: 39, Epr: 1.2197530864197532, loss: 0.9598269388079643 mse_loss: 0.17122566024772823, kl_loss: 0.039985455965506844, sparse_loss:0.7486158236861229
Epoch: 54, Ep: 39, Epr: 1.2197530864197532, loss: 0.961139015853405 mse_loss: 0.17307178454939276, kl_loss: 0.04000635735428659, sparse_loss:0.7480608746409416
Epoch: 55, Ep: 39, Epr: 1.2197530864197532, loss: 0.960455410182476 mse_loss: 0.17291738407220691, kl_loss: 0.04002928888075985, sparse_loss:0.7475087400525808
Epoch: 56, Ep: 39, Epr: 1.2197530864197532, loss: 0.9601146392524242 mse_loss: 0.17296510265441611, kl_loss: 0.04007805115543306, sparse_loss:0.7470714841037989
Epoch: 57, Ep: 39, Epr: 1.2197530864197532, loss: 0.9600211065262556 mse_loss: 0.17345315346028656, kl_loss: 0.04006828601268353, sparse_loss:0.746499665081501
Epoch: 58, Ep: 39, Epr: 1.2197530864197532, loss: 0.959016889333725 mse_loss: 0.1728550795232877, kl_loss: 0.04011902835190995, sparse_loss:0.7460427805781364
Epoch: 59, Ep: 39, Epr: 1.2197530864197532, loss: 0.9615362901240587 mse_loss: 0.17595190764404833, kl_loss: 0.040144891070667654, sparse_loss:0.7454394903033972
Epoch: 60, Ep: 39, Epr: 1.2197530864197532, loss: 0.9640822559595108 mse_loss: 0.17877834825776517, kl_loss: 0.04011424444615841, sparse_loss:0.7451896760612726
Epoch: 61, Ep: 39, Epr: 1.2197530864197532, loss: 0.9618958868086338 mse_loss: 0.1769237166736275, kl_loss: 0.04014153128082398, sparse_loss:0.7448306400328875
Epoch: 62, Ep: 39, Epr: 1.2197530864197532, loss: 0.9612526223063469 mse_loss: 0.17700149328447878, kl_loss: 0.04020882518670987, sparse_loss:0.7440423090010881
Epoch: 63, Ep: 39, Epr: 1.2197530864197532, loss: 0.959313528612256 mse_loss: 0.1752948366338387, kl_loss: 0.0401907087652944, sparse_loss:0.7438279800117016
Epoch: 64, Ep: 39, Epr: 1.2197530864197532, loss: 0.957418842241168 mse_loss: 0.17394185182638466, kl_loss: 0.040212429681560025, sparse_loss:0.7432645633816719
Epoch: 65, Ep: 39, Epr: 1.2197530864197532, loss: 0.9522128663957119 mse_loss: 0.16916301351739094, kl_loss: 0.040253189059512806, sparse_loss:0.7427966631948948
Epoch: 66, Ep: 39, Epr: 1.2197530864197532, loss: 0.9557527899742126 mse_loss: 0.1731483917683363, kl_loss: 0.04026311018969864, sparse_loss:0.7423412948846817
Epoch: 67, Ep: 39, Epr: 1.2197530864197532, loss: 0.9559320472180843 mse_loss: 0.1734905702760443, kl_loss: 0.04028421690600226, sparse_loss:0.7421572580933571
Epoch: 68, Ep: 39, Epr: 1.2197530864197532, loss: 0.9553478620946407 mse_loss: 0.17359186511021107, kl_loss: 0.040314651443623006, sparse_loss:0.7414413522928953
Epoch: 69, Ep: 39, Epr: 1.2197530864197532, loss: 0.9604155626147985 mse_loss: 0.17915670364163816, kl_loss: 0.04036280303262174, sparse_loss:0.7408960573375225
Epoch: 70, Ep: 39, Epr: 1.2197530864197532, loss: 0.9600403811782598 mse_loss: 0.17929469252703711, kl_loss: 0.040355027333134785, sparse_loss:0.7403906490653753
Epoch: 71, Ep: 39, Epr: 1.2197530864197532, loss: 0.9566926322877407 mse_loss: 0.17641818127594888, kl_loss: 0.04037925967713818, sparse_loss:0.7398951929062605
Epoch: 72, Ep: 39, Epr: 1.2197530864197532, loss: 0.9591887034475803 mse_loss: 0.1795372141059488, kl_loss: 0.040434917696984485, sparse_loss:0.7392165679484606
Epoch: 73, Ep: 39, Epr: 1.2197530864197532, loss: 0.9537716973572969 mse_loss: 0.17430388438515365, kl_loss: 0.0404604055947857, sparse_loss:0.7390073984861374
Epoch: 74, Ep: 39, Epr: 1.2197530864197532, loss: 0.9577550105750561 mse_loss: 0.17910637380555272, kl_loss: 0.040490401835995726, sparse_loss:0.7381582334637642
Epoch: 75, Ep: 39, Epr: 1.2197530864197532, loss: 0.9457571301609278 mse_loss: 0.1673831754596904, kl_loss: 0.04046684320201166, sparse_loss:0.7379071153700352
Epoch: 76, Ep: 39, Epr: 1.2197530864197532, loss: 0.9569529742002487 mse_loss: 0.17913842760026455, kl_loss: 0.040537250868510455, sparse_loss:0.7372772935777903
Epoch: 77, Ep: 39, Epr: 1.2197530864197532, loss: 0.9583302270621061 mse_loss: 0.1806443005334586, kl_loss: 0.04054660815745592, sparse_loss:0.7371393144130707
Epoch: 78, Ep: 39, Epr: 1.2197530864197532, loss: 0.9572112448513508 mse_loss: 0.18019531550817192, kl_loss: 0.040594063175376505, sparse_loss:0.7364218756556511
Epoch: 79, Ep: 39, Epr: 1.2197530864197532, loss: 0.9481798615306616 mse_loss: 0.17167751409579068, kl_loss: 0.04059237452747766, sparse_loss:0.7359099667519331
Epoch: 80, Ep: 39, Epr: 1.2197530864197532, loss: 0.947236018255353 mse_loss: 0.17096146009862423, kl_loss: 0.040607788985653315, sparse_loss:0.7356667630374432
Epoch: 81, Ep: 39, Epr: 1.2197530864197532, loss: 0.9520752057433128 mse_loss: 0.1762375549878925, kl_loss: 0.04064044248661958, sparse_loss:0.7351972088217735
Epoch: 82, Ep: 39, Epr: 1.2197530864197532, loss: 0.9458807874470949 mse_loss: 0.17056321061681956, kl_loss: 0.04066736446111463, sparse_loss:0.7346502114087343
Epoch: 83, Ep: 39, Epr: 1.2197530864197532, loss: 0.9572625532746315 mse_loss: 0.18222936685197055, kl_loss: 0.04069848154904321, sparse_loss:0.7343346998095512
Epoch: 84, Ep: 39, Epr: 1.2197530864197532, loss: 0.9468446094542742 mse_loss: 0.17238943313714117, kl_loss: 0.040668016095878556, sparse_loss:0.7337871640920639
Epoch: 85, Ep: 39, Epr: 1.2197530864197532, loss: 0.9504379034042358 mse_loss: 0.17642229329794645, kl_loss: 0.04070720312302001, sparse_loss:0.7333084139972925
Epoch: 86, Ep: 39, Epr: 1.2197530864197532, loss: 0.9530902691185474 mse_loss: 0.17939053056761622, kl_loss: 0.04075821241713129, sparse_loss:0.7329415325075388
Epoch: 87, Ep: 39, Epr: 1.2197530864197532, loss: 0.9439580738544464 mse_loss: 0.1705502372351475, kl_loss: 0.040766665388218826, sparse_loss:0.7326411660760641
Epoch: 88, Ep: 39, Epr: 1.2197530864197532, loss: 0.9436558689922094 mse_loss: 0.1707426783395931, kl_loss: 0.04079210932832211, sparse_loss:0.7321210857480764
Epoch: 89, Ep: 39, Epr: 1.2197530864197532, loss: 0.9500029496848583 mse_loss: 0.1773664269130677, kl_loss: 0.04078416674747132, sparse_loss:0.7318523582071066
Epoch: 90, Ep: 39, Epr: 1.2197530864197532, loss: 0.9418505616486073 mse_loss: 0.16969338082708418, kl_loss: 0.040832871813108795, sparse_loss:0.7313243094831705
Epoch: 91, Ep: 39, Epr: 1.2197530864197532, loss: 0.9475285392254591 mse_loss: 0.1760344507638365, kl_loss: 0.04087295924546197, sparse_loss:0.7306211292743683
Epoch: 92, Ep: 39, Epr: 1.2197530864197532, loss: 0.9436644613742828 mse_loss: 0.17241618217667565, kl_loss: 0.040819699697749456, sparse_loss:0.7304285746067762
Epoch: 93, Ep: 39, Epr: 1.2197530864197532, loss: 0.9472638182342052 mse_loss: 0.17648489261046052, kl_loss: 0.04090283875120804, sparse_loss:0.7298760879784822
Epoch: 94, Ep: 39, Epr: 1.2197530864197532, loss: 0.9513953495770693 mse_loss: 0.18116499215830117, kl_loss: 0.04097428984823637, sparse_loss:0.7292560692876577
Epoch: 95, Ep: 39, Epr: 1.2197530864197532, loss: 0.9418195132166147 mse_loss: 0.17187663656659424, kl_loss: 0.040932739444542676, sparse_loss:0.7290101312100887
Epoch: 96, Ep: 39, Epr: 1.2197530864197532, loss: 0.9495600610971451 mse_loss: 0.1798986259382218, kl_loss: 0.04099453416711185, sparse_loss:0.7286668997257948
Epoch: 97, Ep: 39, Epr: 1.2197530864197532, loss: 0.9566331207752228 mse_loss: 0.18748700665310025, kl_loss: 0.04099654220044613, sparse_loss:0.7281495649367571
Epoch: 98, Ep: 39, Epr: 1.2197530864197532, loss: 0.9373415149748325 mse_loss: 0.16849877021741122, kl_loss: 0.04098348212210112, sparse_loss:0.7278592679649591
Epoch: 99, Ep: 39, Epr: 1.2197530864197532, loss: 0.9448552913963795 mse_loss: 0.17635117704048753, kl_loss: 0.0410145380301401, sparse_loss:0.7274895720183849
Epoch: 100, Ep: 39, Epr: 1.2197530864197532, loss: 0.9423909913748503 mse_loss: 0.1742003548424691, kl_loss: 0.0410714580793865, sparse_loss:0.7271191794425249
Epoch: 101, Ep: 39, Epr: 1.2197530864197532, loss: 0.9442622028291225 mse_loss: 0.17661858955398202, kl_loss: 0.04107761857449077, sparse_loss:0.7265659961849451
Epoch: 102, Ep: 39, Epr: 1.2197530864197532, loss: 0.9457973707467318 mse_loss: 0.1785364068346098, kl_loss: 0.041096851957263425, sparse_loss:0.7261641155928373
Epoch: 103, Ep: 39, Epr: 1.2197530864197532, loss: 0.9362317528575659 mse_loss: 0.16916425299132243, kl_loss: 0.04109839315060526, sparse_loss:0.7259691078215837
Epoch: 104, Ep: 39, Epr: 1.2197530864197532, loss: 0.9375300146639347 mse_loss: 0.17103768959350418, kl_loss: 0.04112984761923144, sparse_loss:0.7253624722361565
Epoch: 105, Ep: 39, Epr: 1.2197530864197532, loss: 0.940152132883668 mse_loss: 0.17383101728046313, kl_loss: 0.04116236692061648, sparse_loss:0.7251587435603142
Epoch: 106, Ep: 39, Epr: 1.2197530864197532, loss: 0.9339231252670288 mse_loss: 0.16824830195400864, kl_loss: 0.04113882503588684, sparse_loss:0.724535996094346
Epoch: 107, Ep: 39, Epr: 1.2197530864197532, loss: 0.9395423736423254 mse_loss: 0.17422276781871915, kl_loss: 0.0412307880615117, sparse_loss:0.7240888103842735
Epoch: 108, Ep: 39, Epr: 1.2197530864197532, loss: 0.9425959177315235 mse_loss: 0.17754295514896512, kl_loss: 0.04124296465306543, sparse_loss:0.7238099947571754
Epoch: 109, Ep: 39, Epr: 1.2197530864197532, loss: 0.9350310247391462 mse_loss: 0.17041176091879606, kl_loss: 0.04126015497604385, sparse_loss:0.7233591116964817
Epoch: 110, Ep: 39, Epr: 1.2197530864197532, loss: 0.9468998499214649 mse_loss: 0.1827527554705739, kl_loss: 0.04125154590292368, sparse_loss:0.7228955458849669
Epoch: 111, Ep: 39, Epr: 1.2197530864197532, loss: 0.9401601627469063 mse_loss: 0.17622604221105576, kl_loss: 0.04124944075010717, sparse_loss:0.7226846888661385
Epoch: 112, Ep: 39, Epr: 1.2197530864197532, loss: 0.9413008186966181 mse_loss: 0.17787778878118843, kl_loss: 0.04132350324653089, sparse_loss:0.7220995239913464
Epoch: 113, Ep: 39, Epr: 1.2197530864197532, loss: 0.9397403504699469 mse_loss: 0.17657262354623526, kl_loss: 0.041353511362103745, sparse_loss:0.7218142170459032
Epoch: 114, Ep: 39, Epr: 1.2197530864197532, loss: 0.9396813381463289 mse_loss: 0.17702232766896486, kl_loss: 0.0413955231779255, sparse_loss:0.7212634924799204
Epoch: 115, Ep: 39, Epr: 1.2197530864197532, loss: 0.9417219124734402 mse_loss: 0.17945982504170388, kl_loss: 0.04138342407532036, sparse_loss:0.7208786755800247
Epoch: 116, Ep: 39, Epr: 1.2197530864197532, loss: 0.9417457859963179 mse_loss: 0.17970865219831467, kl_loss: 0.04144396248739213, sparse_loss:0.7205931767821312
Epoch: 117, Ep: 39, Epr: 1.2197530864197532, loss: 0.94238549657166 mse_loss: 0.18060198437888175, kl_loss: 0.04139062616741285, sparse_loss:0.7203928828239441
Epoch: 118, Ep: 39, Epr: 1.2197530864197532, loss: 0.9382595233619213 mse_loss: 0.17702586925588548, kl_loss: 0.04149190183670726, sparse_loss:0.7197417467832565
Epoch: 119, Ep: 39, Epr: 1.2197530864197532, loss: 0.9396869614720345 mse_loss: 0.1786368143511936, kl_loss: 0.041463827568804845, sparse_loss:0.7195863239467144
Epoch: 120, Ep: 39, Epr: 1.2197530864197532, loss: 0.9359146393835545 mse_loss: 0.17549732502084225, kl_loss: 0.04154397433740087, sparse_loss:0.7188733406364918
Epoch: 121, Ep: 39, Epr: 1.2197530864197532, loss: 0.9317120555788279 mse_loss: 0.17147022730205208, kl_loss: 0.04153609148488613, sparse_loss:0.7187057342380285
Epoch: 122, Ep: 39, Epr: 1.2197530864197532, loss: 0.9342600367963314 mse_loss: 0.17445850954391062, kl_loss: 0.04154508758801967, sparse_loss:0.7182564381510019
Epoch: 123, Ep: 39, Epr: 1.2197530864197532, loss: 0.9296788442879915 mse_loss: 0.17017530379234813, kl_loss: 0.04156064030394191, sparse_loss:0.7179428972303867
Epoch: 124, Ep: 39, Epr: 1.2197530864197532, loss: 0.9304944984614849 mse_loss: 0.17138043721206486, kl_loss: 0.041611767454014625, sparse_loss:0.7175022922456264
Epoch: 125, Ep: 39, Epr: 1.2197530864197532, loss: 0.9435625001788139 mse_loss: 0.18481272901408374, kl_loss: 0.04160971497185528, sparse_loss:0.7171400487422943
Epoch: 126, Ep: 39, Epr: 1.2197530864197532, loss: 0.9395508449524641 mse_loss: 0.18115131719969213, kl_loss: 0.04166866198647767, sparse_loss:0.716730872169137
Epoch: 127, Ep: 40, Epr: 1.2510288065843622, loss: 0.9368862062692642 mse_loss: 0.17857966740848497, kl_loss: 0.04162649292265996, sparse_loss:0.7166800405830145
Epoch: 128, Ep: 40, Epr: 1.2510288065843622, loss: 0.9314393438398838 mse_loss: 0.17359606525860727, kl_loss: 0.04164795835094992, sparse_loss:0.7161953188478947
Epoch: 129, Ep: 40, Epr: 1.2510288065843622, loss: 0.9290296640247107 mse_loss: 0.17167505237739533, kl_loss: 0.04170473155681975, sparse_loss:0.7156498860567808
Epoch: 130, Ep: 40, Epr: 1.2510288065843622, loss: 0.9305824395269156 mse_loss: 0.1735300129512325, kl_loss: 0.04170370659267064, sparse_loss:0.7153487261384726
Epoch: 131, Ep: 40, Epr: 1.2510288065843622, loss: 0.9345424156636 mse_loss: 0.17782417044509202, kl_loss: 0.04173788917250931, sparse_loss:0.7149803563952446
Epoch: 132, Ep: 40, Epr: 1.2510288065843622, loss: 0.9331157635897398 mse_loss: 0.17663037276361138, kl_loss: 0.04172921637655236, sparse_loss:0.7147561721503735
Epoch: 133, Ep: 40, Epr: 1.2510288065843622, loss: 0.9284325707703829 mse_loss: 0.17244401155039668, kl_loss: 0.041770425683353096, sparse_loss:0.7142181433737278
Epoch: 134, Ep: 40, Epr: 1.2510288065843622, loss: 0.9299987517297268 mse_loss: 0.1744535425095819, kl_loss: 0.04182732389017474, sparse_loss:0.7137178834527731
Epoch: 135, Ep: 40, Epr: 1.2510288065843622, loss: 0.9294635113328695 mse_loss: 0.17413650348316878, kl_loss: 0.04182786075398326, sparse_loss:0.7134991455823183
Epoch: 136, Ep: 40, Epr: 1.2510288065843622, loss: 0.9328793194144964 mse_loss: 0.17802941356785595, kl_loss: 0.04185050648811739, sparse_loss:0.7129993960261345
Epoch: 137, Ep: 40, Epr: 1.2510288065843622, loss: 0.9427910931408405 mse_loss: 0.18819233658723533, kl_loss: 0.04190428397851065, sparse_loss:0.7126944679766893
Epoch: 138, Ep: 40, Epr: 1.2510288065843622, loss: 0.9259683787822723 mse_loss: 0.17166345613077283, kl_loss: 0.04190184401159058, sparse_loss:0.7124030757695436
Epoch: 139, Ep: 40, Epr: 1.2510288065843622, loss: 0.9297991413623095 mse_loss: 0.175869899103418, kl_loss: 0.04191310831811279, sparse_loss:0.7120161410421133
Epoch: 140, Ep: 40, Epr: 1.2510288065843622, loss: 0.9240908846259117 mse_loss: 0.17055808048462495, kl_loss: 0.041948679830966284, sparse_loss:0.7115841247141361
Epoch: 141, Ep: 40, Epr: 1.2510288065843622, loss: 0.9340938087552786 mse_loss: 0.18098898767493665, kl_loss: 0.04200214910088107, sparse_loss:0.7111026681959629
Epoch: 142, Ep: 40, Epr: 1.2510288065843622, loss: 0.9334983602166176 mse_loss: 0.18056317861191928, kl_loss: 0.0419956793775782, sparse_loss:0.710939509794116
Epoch: 143, Ep: 40, Epr: 1.2510288065843622, loss: 0.9290488343685865 mse_loss: 0.17635301931295544, kl_loss: 0.04196545158629306, sparse_loss:0.7107303589582443
Epoch: 144, Ep: 40, Epr: 1.2510288065843622, loss: 0.933355214074254 mse_loss: 0.1809353968128562, kl_loss: 0.042026508890558034, sparse_loss:0.7103933170437813
Epoch: 145, Ep: 40, Epr: 1.2510288065843622, loss: 0.9302296452224255 mse_loss: 0.17827210924588144, kl_loss: 0.04206947886268608, sparse_loss:0.7098880633711815
Epoch: 146, Ep: 40, Epr: 1.2510288065843622, loss: 0.923360200598836 mse_loss: 0.17178425812744536, kl_loss: 0.042070456125657074, sparse_loss:0.7095054853707552
Epoch: 147, Ep: 40, Epr: 1.2510288065843622, loss: 0.9281789027154446 mse_loss: 0.17691609961912036, kl_loss: 0.04208646574988961, sparse_loss:0.7091763336211443
Epoch: 148, Ep: 40, Epr: 1.2510288065843622, loss: 0.9235107358545065 mse_loss: 0.17252120631746948, kl_loss: 0.04209658014588058, sparse_loss:0.7088929452002048
Epoch: 149, Ep: 40, Epr: 1.2510288065843622, loss: 0.9278558026999235 mse_loss: 0.17719165229937062, kl_loss: 0.04213234834605828, sparse_loss:0.7085317987948656
Epoch: 150, Ep: 40, Epr: 1.2510288065843622, loss: 0.9299614559859037 mse_loss: 0.179699161904864, kl_loss: 0.042132018570555374, sparse_loss:0.7081302795559168
Best EPR: 1.2510288065843622
