Epoch: 0, Ep: 40, Epr: 1.1983539094650206, loss: 1.1840460374951363 mse_loss: 0.3234327179379761, kl_loss: 0.08372642652830109, sparse_loss:0.776886897161603
Epoch: 1, Ep: 40, Epr: 1.1983539094650206, loss: 1.1545518934726715 mse_loss: 0.29472703067585826, kl_loss: 0.08354170859092847, sparse_loss:0.7762831542640924
Epoch: 2, Ep: 41, Epr: 1.2283127572016461, loss: 1.1490542348474264 mse_loss: 0.2898933654651046, kl_loss: 0.08353099413216114, sparse_loss:0.7756298873573542
Epoch: 3, Ep: 42, Epr: 1.2582716049382716, loss: 1.1466426104307175 mse_loss: 0.2880477518774569, kl_loss: 0.08348660584306344, sparse_loss:0.7751082498580217
Epoch: 4, Ep: 42, Epr: 1.2582716049382716, loss: 1.1391849145293236 mse_loss: 0.28098011785186827, kl_loss: 0.08340599399525672, sparse_loss:0.77479880861938
Epoch: 5, Ep: 42, Epr: 1.2582716049382716, loss: 1.137489553540945 mse_loss: 0.27992912847548723, kl_loss: 0.08339876355603337, sparse_loss:0.7741616535931826
Epoch: 6, Ep: 42, Epr: 1.2582716049382716, loss: 1.142250582575798 mse_loss: 0.2853773687966168, kl_loss: 0.08349222119431943, sparse_loss:0.7733809873461723
Epoch: 7, Ep: 42, Epr: 1.2582716049382716, loss: 1.1343798954039812 mse_loss: 0.277979317586869, kl_loss: 0.08344881748780608, sparse_loss:0.7729517593979836
Epoch: 8, Ep: 42, Epr: 1.2582716049382716, loss: 1.1351195219904184 mse_loss: 0.27925032982602715, kl_loss: 0.08345349389128387, sparse_loss:0.7724156938493252
Epoch: 9, Ep: 42, Epr: 1.2582716049382716, loss: 1.1424411069601774 mse_loss: 0.2871523122303188, kl_loss: 0.0835397329647094, sparse_loss:0.7717490531504154
Epoch: 10, Ep: 42, Epr: 1.2582716049382716, loss: 1.1341353859752417 mse_loss: 0.27934711845591664, kl_loss: 0.08356695692054927, sparse_loss:0.7712213173508644
Epoch: 11, Ep: 42, Epr: 1.2582716049382716, loss: 1.13564064912498 mse_loss: 0.281304475851357, kl_loss: 0.0836171021219343, sparse_loss:0.7707190681248903
Epoch: 12, Ep: 42, Epr: 1.2582716049382716, loss: 1.1318002752959728 mse_loss: 0.2779672993347049, kl_loss: 0.08361540932673961, sparse_loss:0.7702175620943308
Epoch: 13, Ep: 42, Epr: 1.2582716049382716, loss: 1.1389436032623053 mse_loss: 0.2855026270262897, kl_loss: 0.08363107626792043, sparse_loss:0.7698098924010992
Epoch: 14, Ep: 42, Epr: 1.2582716049382716, loss: 1.1312301643192768 mse_loss: 0.27826288249343634, kl_loss: 0.0836804352584295, sparse_loss:0.7692868430167437
Epoch: 15, Ep: 41, Epr: 1.2283127572016461, loss: 1.130896894261241 mse_loss: 0.27837293362244964, kl_loss: 0.08376932301325724, sparse_loss:0.7687546461820602
Epoch: 16, Ep: 41, Epr: 1.2283127572016461, loss: 1.1331362910568714 mse_loss: 0.2809107964858413, kl_loss: 0.08370723109692335, sparse_loss:0.7685182578861713
Epoch: 17, Ep: 41, Epr: 1.2283127572016461, loss: 1.1265808902680874 mse_loss: 0.274899426382035, kl_loss: 0.08384958899114281, sparse_loss:0.7678318712860346
Epoch: 18, Ep: 41, Epr: 1.2283127572016461, loss: 1.1263214033097029 mse_loss: 0.2750905775465071, kl_loss: 0.08386641484685242, sparse_loss:0.7673644013702869
Epoch: 19, Ep: 41, Epr: 1.2283127572016461, loss: 1.1245321575552225 mse_loss: 0.273700634483248, kl_loss: 0.08392878260929137, sparse_loss:0.7669027298688889
Epoch: 20, Ep: 42, Epr: 1.2582716049382716, loss: 1.1229909118264914 mse_loss: 0.2725985264405608, kl_loss: 0.08396593577344902, sparse_loss:0.7664264496415854
Epoch: 21, Ep: 42, Epr: 1.2582716049382716, loss: 1.131906883791089 mse_loss: 0.2818511785008013, kl_loss: 0.08403824071865529, sparse_loss:0.7660174686461687
Epoch: 22, Ep: 42, Epr: 1.2582716049382716, loss: 1.1349471621215343 mse_loss: 0.28571538580581546, kl_loss: 0.08417049306444824, sparse_loss:0.7650612778961658
Epoch: 23, Ep: 42, Epr: 1.2582716049382716, loss: 1.1235952954739332 mse_loss: 0.27455636393278837, kl_loss: 0.08418853778857738, sparse_loss:0.7648503985255957
Epoch: 24, Ep: 42, Epr: 1.2582716049382716, loss: 1.1273082289844751 mse_loss: 0.2787031668704003, kl_loss: 0.08419844834133983, sparse_loss:0.7644066084176302
Epoch: 25, Ep: 42, Epr: 1.2582716049382716, loss: 1.1274795960634947 mse_loss: 0.2794772838242352, kl_loss: 0.0843373645329848, sparse_loss:0.7636649515479803
Epoch: 26, Ep: 42, Epr: 1.2582716049382716, loss: 1.12321637570858 mse_loss: 0.2754951915703714, kl_loss: 0.08434915367979556, sparse_loss:0.7633720356971025
Epoch: 27, Ep: 42, Epr: 1.2582716049382716, loss: 1.1274639274924994 mse_loss: 0.2801916962489486, kl_loss: 0.08441896305885166, sparse_loss:0.7628532648086548
Epoch: 28, Ep: 41, Epr: 1.2283127572016461, loss: 1.1246616672724485 mse_loss: 0.2778185014612973, kl_loss: 0.08450931659899652, sparse_loss:0.7623338475823402
Epoch: 29, Ep: 41, Epr: 1.2283127572016461, loss: 1.121489305049181 mse_loss: 0.2749502002261579, kl_loss: 0.08455195865826681, sparse_loss:0.7619871590286493
Epoch: 30, Ep: 41, Epr: 1.2283127572016461, loss: 1.1264491975307465 mse_loss: 0.2802920173853636, kl_loss: 0.08454915951006114, sparse_loss:0.7616080101579428
Epoch: 31, Ep: 41, Epr: 1.2283127572016461, loss: 1.1163718421012163 mse_loss: 0.2705608232645318, kl_loss: 0.08465207697008736, sparse_loss:0.7611589394509792
Epoch: 32, Ep: 41, Epr: 1.2283127572016461, loss: 1.1203467417508364 mse_loss: 0.2751007080078125, kl_loss: 0.08468712458852679, sparse_loss:0.7605588994920254
Epoch: 33, Ep: 41, Epr: 1.2283127572016461, loss: 1.119682127609849 mse_loss: 0.2748379558324814, kl_loss: 0.08479444304248318, sparse_loss:0.760049732401967
Epoch: 34, Ep: 41, Epr: 1.2283127572016461, loss: 1.11711635440588 mse_loss: 0.27259582467377186, kl_loss: 0.08488183788722381, sparse_loss:0.7596386875957251
Epoch: 35, Ep: 41, Epr: 1.2283127572016461, loss: 1.1077354345470667 mse_loss: 0.2636088526342064, kl_loss: 0.08487372944000526, sparse_loss:0.7592528611421585
Epoch: 36, Ep: 41, Epr: 1.2283127572016461, loss: 1.123256403952837 mse_loss: 0.279540786286816, kl_loss: 0.08501623070333153, sparse_loss:0.7586993835866451
Epoch: 37, Ep: 41, Epr: 1.2283127572016461, loss: 1.115266216918826 mse_loss: 0.27208957727998495, kl_loss: 0.08507590484805405, sparse_loss:0.7581007312983274
Epoch: 38, Ep: 41, Epr: 1.2283127572016461, loss: 1.1105625685304403 mse_loss: 0.26775419618934393, kl_loss: 0.0851170526293572, sparse_loss:0.7576913181692362
Epoch: 39, Ep: 41, Epr: 1.2283127572016461, loss: 1.1164884679019451 mse_loss: 0.27397563634440303, kl_loss: 0.08519535046070814, sparse_loss:0.7573174927383661
Epoch: 40, Ep: 41, Epr: 1.2283127572016461, loss: 1.116192027926445 mse_loss: 0.2740479465574026, kl_loss: 0.08528164157178253, sparse_loss:0.756862435489893
Epoch: 41, Ep: 41, Epr: 1.2283127572016461, loss: 1.1197847183793783 mse_loss: 0.2780594825744629, kl_loss: 0.08536050393013284, sparse_loss:0.7563647255301476
Epoch: 42, Ep: 41, Epr: 1.2283127572016461, loss: 1.1135175824165344 mse_loss: 0.2722441873047501, kl_loss: 0.08536590554285794, sparse_loss:0.7559075057506561
Epoch: 43, Ep: 41, Epr: 1.2283127572016461, loss: 1.108538143336773 mse_loss: 0.26758266368415207, kl_loss: 0.08543966937577352, sparse_loss:0.755515806376934
Epoch: 44, Ep: 41, Epr: 1.2283127572016461, loss: 1.1128441225737333 mse_loss: 0.2722679215949029, kl_loss: 0.0855137926992029, sparse_loss:0.7550624068826437
Epoch: 45, Ep: 41, Epr: 1.2283127572016461, loss: 1.1128683052957058 mse_loss: 0.2725369222462177, kl_loss: 0.08551267726579681, sparse_loss:0.7548187095671892
Epoch: 46, Ep: 41, Epr: 1.2283127572016461, loss: 1.1145277824252844 mse_loss: 0.27481024665758014, kl_loss: 0.08564090277650394, sparse_loss:0.7540766224265099
Epoch: 47, Ep: 41, Epr: 1.2283127572016461, loss: 1.109091304242611 mse_loss: 0.26969277719035745, kl_loss: 0.08568686018406879, sparse_loss:0.7537116762250662
Epoch: 48, Ep: 41, Epr: 1.2283127572016461, loss: 1.1082575283944607 mse_loss: 0.2691764321643859, kl_loss: 0.08575613386346959, sparse_loss:0.7533249631524086
Epoch: 49, Ep: 41, Epr: 1.2283127572016461, loss: 1.1143053844571114 mse_loss: 0.27559365751221776, kl_loss: 0.08577940508257598, sparse_loss:0.7529323119670153
Epoch: 50, Ep: 41, Epr: 1.2283127572016461, loss: 1.1203593146055937 mse_loss: 0.2820761473849416, kl_loss: 0.0859102780232206, sparse_loss:0.7523728795349598
Epoch: 51, Ep: 41, Epr: 1.2283127572016461, loss: 1.1190233808010817 mse_loss: 0.2808327286038548, kl_loss: 0.08588811568915844, sparse_loss:0.7523025441914797
Epoch: 52, Ep: 41, Epr: 1.2283127572016461, loss: 1.1158933360129595 mse_loss: 0.277976097073406, kl_loss: 0.08589775732252747, sparse_loss:0.7520194854587317
Epoch: 53, Ep: 41, Epr: 1.2283127572016461, loss: 1.1142600681632757 mse_loss: 0.2767659919336438, kl_loss: 0.08594206371344626, sparse_loss:0.7515520192682743
Epoch: 54, Ep: 41, Epr: 1.2283127572016461, loss: 1.116333719342947 mse_loss: 0.27944088354706764, kl_loss: 0.08615095936693251, sparse_loss:0.7507418747991323
Epoch: 55, Ep: 41, Epr: 1.2283127572016461, loss: 1.1148495487868786 mse_loss: 0.2779949204996228, kl_loss: 0.08608549484051764, sparse_loss:0.7507691383361816
