,2,6,10,19,80,91
1,0.01800387038827952,0.20265505940827333,0.02031883578509619,0.37473054311323967,0.4861519864468972,0.25229732934809085
2,-0.6864558396523951,-1.0485751282121363,0.1334762327213687,-0.19459318121146502,-0.7138480331641377,-0.19465745058021322
3,-0.3799539858416793,-0.3924285620384495,0.5331132226271152,-0.47861550645492623,-0.00034407102291566426,-0.09504618838443134
4,0.11687851992324316,-0.4289638546594361,-0.06959402347202577,-0.008130912041026818,0.6175257406903746,0.018007280880519255
5,-0.2246688635585161,0.5520578695518695,0.4210155747825569,0.2378562123629125,0.10768068987438337,-0.044633398832978045
6,-0.2579939104678829,-0.2408426529537892,0.18836165007144748,-0.6860056495195967,0.21884521621905745,0.2897811965828701
7,0.04489341734747383,-0.18807376913721027,-0.17264325036449124,-0.19292898590721694,-0.29858659645842284,-0.20356165689655145
8,-0.1131134777786388,0.15757790944493594,0.4885859203241956,-0.011354797895073102,0.14202807314325164,0.14342664053785575
9,-0.0032261113385794724,-0.011548527033650152,0.03081078330421603,0.32240126709699213,-0.08102874681328434,-0.08800808720321267
10,-0.1383111917436151,0.04230459431514816,-0.03705426046571394,0.03215427021905997,0.20411181714185025,0.03372918584413859
11,0.14870254072873518,0.06189475380820179,0.10780528103426824,0.3155859695395247,0.07800679633865984,0.48163448322849506
12,-0.1220737057340809,0.7688604065299635,0.08996181785895294,-0.12495033262305556,-0.4683303160099042,0.15626959637655066
13,0.2655803026311597,0.3039685969456093,0.09610779232851727,0.08411861708850848,0.09053790470971962,-0.16533579833768222
14,-0.3034775673815047,0.43275981807755665,0.21757298963250432,0.9663760536545136,-0.117751794268486,-0.27119633768597834
15,0.151611594595572,-0.00698170896970017,0.15903006501751324,0.049240032412139825,-0.1457679272905637,-0.30054215218018293
16,0.03665808080873994,-0.3615636223452861,0.2542327675451156,0.07597278205863489,0.2591987311831552,-0.4809587650439177
17,0.2931359394279944,-0.09027472687774851,-0.388526363887937,0.8963784919088646,0.007855192057645495,-0.1004924446093697
18,0.5551677402190474,0.14233469867238246,0.3727021050589322,0.13201787958784672,0.15070063039105408,0.27158415851285633
19,0.2212962938332969,-0.06529280441723614,0.10843981156364675,0.2960421056595838,0.04303693832884277,-0.021420228706723124
20,-0.3702003888192129,-0.12135497128753249,0.2410095955922761,0.24830446773088374,0.27372878516446564,-0.13125576561911229
21,-0.07752319009651451,0.2019264211056591,-0.2666285214117644,0.2510079675479818,-0.10705614720076434,0.006182828065616672
22,0.419139239734362,-0.0548919791154643,-0.058266407424900565,0.24121473311335348,-0.1545499102433098,-0.08415156076173572
23,0.021287747112313782,-1.1252496023191318,0.16136399201048746,0.15677232915828004,-0.3439509284618372,-0.4581552292452438
24,-0.1556878165233982,0.142939776657203,0.1350415555766695,-0.22595312069869444,0.09366848328062277,-0.2385395300797017
25,-0.2259161605805461,0.07953636041158604,-0.23354994347471483,0.018611680707469856,0.11502921325128804,0.05935656942671336
26,-0.10210249708150829,-0.43935870495477974,0.18167815807359983,-0.35820839169336516,0.34641662810988255,-0.0018139219427290509
27,0.08942418076572753,0.031028173581755737,-0.058433961021659514,0.06209796187775749,-0.09736601268492347,0.036673383138972074
28,0.35926466346478286,0.13490943073884076,-0.4648139798507982,-0.0018149443748422317,0.13416345814704617,0.043063363459742016
29,0.18312426189441364,-1.0097059073703745,0.28064709229074564,0.7384428414301071,-0.0695770182089542,0.0434596728311509
30,-0.1037034209517887,0.25583685094085734,0.6409393422463002,-0.16599377083482483,-0.04741595723283259,0.19437131355856443
31,0.11443714939898333,0.04406137124354576,-0.23561891292872644,0.022155371212230147,-0.04036433869112295,0.38221255358591316
32,0.051880431380726386,-0.15620576761829297,0.4056012574681235,-0.05746202106841656,-0.28941378175475174,0.32899927602065837
33,-0.16385594413607216,-0.17557080708749906,0.1257796359443886,-0.2939564668404132,0.0824551023548319,-0.16283039114003223
34,0.3469247813217747,0.11157978753352195,0.5587435606154694,0.6694743695879064,0.22817736476876313,0.05123904836240741
35,0.08553575434803032,0.10471380239906809,-0.08282888524891541,-0.3842555639116102,-0.3707285399236416,0.25505752979296537
36,0.12970600997427092,0.4719367867835988,0.23804564081540772,0.8479908490214795,0.18515872487975343,0.2894392956024997
37,-0.339467912015961,-0.13296424965673026,0.16650607136511233,0.17002978303076755,-0.07826925621055948,-0.7224564459148588
38,-0.06660756089728699,-0.5826599635677805,-0.06791723475948719,-0.032265286536351245,-0.05639727434148383,0.07175504220327462
39,-0.28948044745009516,-0.15333081153380898,0.3393460904089231,-0.36687593267216967,0.5088667061761565,0.3556107181223341
40,0.0462749305881177,0.3321837555346522,0.06604167397403535,1.373607630313999,0.15704345358801727,0.302640150158585
41,0.002720796275986272,-0.11405212322336704,-0.18318836434644803,0.12344639457747353,0.046434800747508026,0.48984499748020977
42,0.026881860905536226,0.05431586036240541,-0.005030004041451459,-0.13309959150505166,-0.18375395073807838,0.32845307220107833
43,0.18303386660951915,-0.19099126698729388,0.33234555315021247,0.4325587805880128,-0.26257520398557677,0.36975991080376025
44,-0.4428799269635343,-0.2962054994470402,0.04984161769891585,-0.39733651102467643,-0.10158841359205029,-0.35216755390897664
45,0.23228779025931573,-0.1939863836967605,0.39475633140931005,0.07879246013715505,-0.30758499627580693,-0.14209006979380817
46,-0.3429852123134308,-0.48756409727989564,-0.31357697817580843,-0.1467179422399915,-0.2540747814195879,-0.1945742661818802
47,0.20416907847104085,0.07782629264882115,-0.6211777382918666,-0.20816029144991122,0.2944342529611486,0.16144211807749387
48,-0.11082165075578461,-0.19925619616351886,-0.1169428778419566,0.03226767015015514,0.006508299895434894,0.07856763877531243
49,0.3789431011384418,-0.2757382197475829,-0.048474665132514964,0.5093799790189671,-0.9843243746185911,-0.16535825303072044
50,0.14795788699712067,0.328598695823853,0.09904306081998368,0.015265071258455234,-0.14374876792379457,-0.001035684110258781
51,-0.14427729050105706,0.6601680939561012,-0.359309775055634,-0.7906966983286773,0.14865220204145774,0.02926797282860863
52,-0.687251827602172,-0.04851508516140701,0.3772742235462195,-0.22536663935310755,0.03871152849835817,-0.07952131254902337
53,0.0845433337613937,0.4067708015911361,0.06787401250429209,0.2449666615578709,-0.10413995670601592,0.27815127319094174
54,0.0801815571161487,0.7113148054072735,0.38568556585717334,-0.3199017287262263,-0.12737941881543158,0.002761111518992891
55,-0.4372509509655232,-0.38173694012557896,0.12276511500840229,-0.05289580632349075,-0.008121615387501516,0.21350586362649027
56,0.3139843632856493,-0.42179521250726626,-0.19989226718891404,0.2846420586650125,0.10286791605316017,0.30603275456372964
57,0.08790900429505717,-0.14337199928476455,-0.17453006512766941,-0.16495449127248338,-0.169640169466206,0.20055673188609419
58,0.37749480624066073,0.14182380530699912,-0.38935782298746513,0.05613049777002847,-0.3389738067440989,0.22917632151522807
59,0.006091063920954759,-0.018232941350449196,0.3999837506365365,0.2110826906404122,0.6208944907360187,0.185200986745585
60,-0.4024052887485504,-0.03956664351406542,0.012254852099537526,-0.1510946134863604,0.20323057882108175,-0.28218472698349567
61,0.04833678538465015,0.06189670055124641,0.2550866519876973,-0.08901832331798804,0.5846838854258435,0.10001797687433295
62,0.7541434368819475,-0.12555211823076065,-0.03199776435250958,0.3358490156731441,-0.12995219171523265,-0.37024642738782965
63,0.18126691976716908,0.18424088099402283,0.23605445136298173,0.11147443186764917,0.8553153605570932,-0.2736054751790129
64,0.04064496127802658,-0.09483576485340668,0.014636536065336402,-0.04898774950368854,0.2911245169860331,0.1000539757438892
65,0.039694339397124107,-0.04338215285081163,-0.07039931269434406,0.45014459081361785,-0.12499375656840624,0.09203477732250384
66,-0.09633147548731849,-0.1315905032015725,-0.17942512824207033,-0.19860826477521262,-0.2349684167744072,-0.27815947312455874
67,-0.33051922889008695,0.09697628129222932,-0.3712796047610905,-0.24617374620545548,0.06846913897214184,-0.022979787620357045
68,0.8235414809005002,0.34135026328267815,0.3191364187142971,-0.20636811287505571,-0.14448802400561503,-0.20702210660957407
69,-0.13496029847335245,0.1476285568887162,0.22146125634760053,0.1628311030123259,0.3774466977506579,-0.07875442951481036
70,0.011769007854948775,-0.26015217197608154,-0.06788708521422306,0.2784437250463397,-0.4388518404911834,-0.22967717995896997
71,0.5806277538950504,-0.31749780719304843,-0.1678122914309555,-0.012751825810171735,0.2797757778340655,-0.278775092014378
72,0.06438376012985726,0.41394678295340476,-0.16445337835310217,0.15057105119390468,0.1651895834227516,-0.16228213514472356
73,0.024485654876709773,-0.3719246028086469,-0.19168043637363819,0.0017685355087280034,0.03409528346686825,-0.44616714488192766
74,0.14108259918148425,-0.04961188081424279,0.7674679798282166,0.31873655006002943,-0.5763109457251969,-0.02440984220546769
75,-0.358883608419832,-0.1406146761273192,-0.028688288836641117,0.12748322268750206,0.2396037067876692,0.41870506651245015
76,-0.1895850449279985,0.9171405326249216,0.01757037586884677,-0.0368280355697226,-0.029144830537815934,-0.31396081582042934
77,-0.19321811400026428,0.13986710049810402,-0.1377343778250179,-0.46157768251141684,0.4964970105493507,0.19887328919603606
78,-0.08974427042950564,0.39027507856754245,0.10379590727174079,0.15171423105257498,0.42468682086320997,-0.5865776158126376
79,0.09435051145041726,0.21736906515826862,0.16223634084203428,-0.5618637073370633,-0.028558209677916672,-0.002786121488203794
80,0.04132871361232767,-0.8460305124776657,-0.35885862993307494,-0.36922341577755813,-0.18501008034684677,-0.6658644326281631
81,0.3666201066152418,0.10282453776497144,-0.036486929452484954,-0.10293101153417711,-0.01620449513144914,0.10999502699902872
82,0.4907028564646932,-0.13162846212905108,-0.3990198453899417,0.08443991551762198,0.176367798464485,0.135626356055281
83,0.48562791958419677,0.5216611144933289,0.11099432590620407,0.26789722564636065,-0.05339564673481244,2.7377434819318645e-05
84,0.886083819647409,0.4200035412831426,-0.014534144449004726,-0.05557541759909422,-0.19892185610785101,-0.07595700633836047
