1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0.0,0.007856167,0.0096939,0.0045317463,0.009987306,0.0045072767,0.008390839,0.010150588,0.009243298,0.008764484,0.00938286,0.0029556935,0.006236352,0.008293856,0.010573894,0.009930728,0.009805738,0.009997544,0.005235586,0.010360152,0.010271778,-1.731051e-05,0.007090925,0.008785309,0.0042561367,-2.3529756e-05,0.0076541915,-1.7323595e-05,0.008617539,-2.192849e-05,0.010560448,-2.2158647e-05,0.010643121,0.010793164,0.005096521,0.0085677905,0.006225373,0.009554633,0.009179824,0.0032859682,0.000605128,-2.0555151e-05,-2.302577e-05,0.010397591,-1.7762328e-05,0.0052851615,0.010631133,0.009295024,-2.2071496e-05,0.010108476,-1.8515972e-05,0.00983532,0.007200865,0.010640154,0.010545805,0.009715178,0.010220885,0.004085501,0.009606388,-2.2109421e-05,0.0074450932,0.006363757,0.009233419,0.0074166087,0.0061547817,0.010046937,0.0100899935,0.003007625,-2.3002469e-05,0.0047835787,0.009430397,0.010209532,0.0096460115,0.0053113024,0.003396866,0.003918229,0.010345989,0.010213314,0.010076481,0.008664352,0.007833129,0.0023037763,0.007638501,0.009163905,0.010513737,0.0077694086,0.0089272475,-1.7085831e-05,0.010106021,0.010553128,-2.4137687e-05,0.009616438,0.00048444353,0.008625838,0.0027630907,0.0050538294,0.0074421363,0.0076042973,0.00939339,-2.8912813e-05,0.0036619946,0.0014053445,0.0031117313,0.009696315,0.005786456,-2.3614843e-05,0.005875697,-2.1850812e-05,0.01658315,-2.4273475e-05
0.0077234833,0.0,0.010021489,0.0053081335,0.010001575,0.0048626782,0.008735901,0.010179606,0.009318783,0.008878166,0.009488439,0.0032324232,0.006548051,0.008478396,0.010755728,0.010074168,0.009815816,0.010210791,0.0054475167,0.010287011,0.0103204185,0.000111470894,0.007217076,0.0088843,0.004448805,-1.40766515e-05,0.007631466,-7.389258e-06,0.008664402,-1.2169514e-05,0.010532173,-9.082831e-06,0.010540376,0.010600925,0.0053805117,0.008649248,0.006226909,0.009801478,0.009223698,0.0035366542,0.0011456213,-1.2379995e-05,-1.6739317e-05,0.010629718,0.00026914233,0.005459716,0.010589392,0.009360598,-1.6309074e-05,0.01020712,-1.18159505e-05,0.00981054,0.007647119,0.010754659,0.010557045,0.009843021,0.010356972,0.0043727895,0.009779821,-1.0766393e-05,0.007539101,0.006654885,0.009376272,0.007574045,0.006255524,0.010190323,0.010225199,0.003390159,-1.2574549e-05,0.0049259653,0.0095152315,0.01028506,0.009810189,0.0058440706,0.0033979067,0.004264582,0.010466944,0.0102803055,0.010243968,0.008796469,0.008042634,0.0025941702,0.007815108,0.009597292,0.010635648,0.008099647,0.009083124,-8.044956e-06,0.010346058,0.010646171,-1.6409802e-05,0.009774634,0.00031300477,0.008736593,0.0032374922,0.0052266475,0.007795886,0.0078144055,0.009494773,-2.0962028e-05,0.004100294,0.0016830508,0.0033431805,0.009739421,0.006129061,-1.2679319e-05,0.0059172637,-1.4011562e-05,0.016535822,-1.6870577e-05
0.009786452,0.010209512,0.0,0.0069647213,0.012537434,0.0069582458,0.010605075,0.012824128,0.01135263,0.0111211445,0.011613147,0.0053430838,0.007969756,0.010954419,0.013175688,0.012276071,0.011918054,0.012262676,0.0074660266,0.013084988,0.013272569,0.0024676004,0.009364362,0.010842244,0.0064644776,-1.2497833e-05,0.009880658,0.0025847561,0.010761046,-1.658875e-05,0.013024874,-1.1183183e-05,0.013311565,0.013092185,0.0072891526,0.01109501,0.008345392,0.012762561,0.011503733,0.0055178977,0.0029586605,-1.2775156e-05,-2.1426129e-05,0.013063733,0.002536189,0.007466676,0.012873116,0.011635025,-1.9188512e-05,0.012357177,0.0014877745,0.01204179,0.009276495,0.013519526,0.013115136,0.012120435,0.013384177,0.0065148002,0.011951635,0.0011115038,0.009663063,0.008368096,0.011162446,0.009718564,0.008200904,0.01290403,0.012166693,0.0055720545,-1.4651626e-05,0.00698555,0.012734475,0.013146133,0.012273023,0.0073526567,0.00557768,0.006406936,0.012918542,0.0135345,0.012899609,0.010758096,0.010314635,0.004325334,0.0099989,0.011545808,0.013030461,0.010128793,0.011374131,0.0019183903,0.0138090355,0.013270884,-1.6682812e-05,0.011876019,0.0036663956,0.01087277,0.005293014,0.0073471772,0.009709808,0.009660054,0.011364192,-1.996803e-05,0.0060489075,0.0042258524,0.0054366095,0.012107208,0.007846281,-1.6958544e-05,0.0083537465,0.0022058955,0.018569391,-1.7244669e-05
0.0055012247,0.0064159585,0.008192018,0.0,0.007778161,0.002324919,0.0069798627,0.008372598,0.0077450876,0.0070357197,0.008111769,0.00050078775,0.005868049,0.006376738,0.0098102065,0.008412001,0.008684399,0.008914772,0.003027295,0.009564547,0.009499721,-9.364613e-06,0.004810265,0.007032619,0.0021570008,-1.1075302e-05,0.005348316,-8.22393e-06,0.0070277364,-1.459586e-05,0.0095293755,-1.1535152e-05,0.010273397,0.009224949,0.0034965263,0.0060568275,0.0035055657,0.009774982,0.007722194,0.0007536922,-6.1085743e-06,-1.4137458e-05,-1.470803e-05,0.009578302,-8.262951e-06,0.0035055873,0.009151178,0.0070096026,-1.5713122e-05,0.00901358,-9.456826e-06,0.008469657,0.005887098,0.009440809,0.009626001,0.008436471,0.009373447,0.0015012211,0.008321673,-6.272648e-06,0.0054741437,0.004853554,0.0077454727,0.0052018855,0.0035851595,0.00920729,0.009016086,0.00033778578,-1.02781205e-05,0.0023917423,0.009592779,0.009431717,0.0076653506,0.0045691845,0.0009367071,0.001544255,0.0089981435,0.008875405,0.010502308,0.0067997626,0.005861128,0.00014358562,0.005451067,0.007974601,0.009534022,0.0062396405,0.007214087,-8.878801e-06,0.0091700945,0.009252752,-1.4884374e-05,0.008078564,-1.3311172e-05,0.0067304047,0.00037268124,0.0027001114,0.0060575367,0.0063536186,0.008031312,-2.458212e-05,0.0015739669,-3.4449827e-06,0.00034113709,0.0077888276,0.004808373,-9.64216e-06,0.003161741,-1.2365402e-05,0.017653799,-1.7301856e-05
0.009416679,0.009822172,0.011896264,0.006653892,0.0,0.006697396,0.010244531,0.012482772,0.01105441,0.010662468,0.011143552,0.005191493,0.007371136,0.010622613,0.012536008,0.011837431,0.011264393,0.011697505,0.007360205,0.012733322,0.012973407,0.002326903,0.009105183,0.010585698,0.006242715,-1.39850345e-05,0.009711974,0.0025286523,0.010352377,-1.7343107e-05,0.012775285,-1.6842825e-05,0.012999329,0.012687709,0.0069051306,0.010837236,0.008326061,0.011670279,0.0109690735,0.0055007157,0.0025789312,-1.2926392e-05,-1.973339e-05,0.0125589995,0.0025032957,0.007049769,0.012522142,0.011130359,-1.7431617e-05,0.011741423,0.0014163596,0.01173074,0.00885832,0.013032588,0.012372792,0.011650536,0.013050005,0.006460432,0.011463556,0.0010834184,0.009241895,0.007976579,0.010800788,0.009443641,0.007980363,0.012322707,0.011682224,0.0056723733,-1.35263645e-05,0.0067620375,0.012013045,0.012543735,0.011985045,0.006909657,0.0053353766,0.006287205,0.01246672,0.01270723,0.012379071,0.010555218,0.010005722,0.0041630985,0.009780163,0.011026792,0.012431095,0.009544187,0.011024464,0.0015352134,0.013101549,0.012783051,-1.5880087e-05,0.01147726,0.0038192968,0.010593299,0.00511026,0.0072165118,0.009201193,0.009249058,0.011093155,-2.531001e-05,0.0059622373,0.0041295197,0.0052075223,0.011776603,0.007629352,-1.8091478e-05,0.008056486,0.0024300101,0.018043578,-1.7264945e-05
0.0047200774,0.0054197507,0.007759334,0.001966217,0.0077405674,0.0,0.0060057333,0.008213458,0.007100574,0.006349924,0.00751227,-3.9810902e-07,0.0035298425,0.0059363157,0.009434218,0.007887179,0.007912474,0.008227826,0.0022401174,0.009953361,0.009203937,-5.794568e-07,0.0042428225,0.006392508,0.0009698896,-3.3156361e-06,0.004780758,1.9013416e-06,0.0061595533,-3.048491e-06,0.009124189,-2.7088292e-06,0.010186706,0.009146579,0.0020382146,0.0061587845,0.0033831308,0.010276215,0.0070180176,8.807771e-05,5.920137e-06,-4.675559e-06,-7.1469967e-06,0.009170815,8.9333537e-07,0.0022561846,0.009186019,0.0069127535,-7.6190386e-06,0.0085458085,-2.2201548e-06,0.007837798,0.004740701,0.009507023,0.009835515,0.0078770695,0.009742498,0.0013822452,0.007585637,1.5843967e-06,0.0047392785,0.003530972,0.006899915,0.004599255,0.0032536485,0.009226498,0.0083213225,0.0005746422,-2.2867894e-06,0.001575126,0.009939862,0.009852166,0.007647833,0.002866067,3.5096255e-06,0.0012348226,0.008566707,0.008991107,0.010421234,0.006131589,0.005159412,1.751792e-06,0.0050743264,0.0070037222,0.009622592,0.00529816,0.006549507,-7.889876e-07,0.009274471,0.008888271,-1.0896501e-05,0.0072877295,-5.5497967e-06,0.006170931,6.5127624e-06,0.002189323,0.0046545267,0.0050932374,0.0072621303,-9.789235e-06,0.00068638986,3.0737596e-08,8.7854525e-05,0.0073748725,0.0031677384,-9.682259e-06,0.00306031,-2.5489871e-06,0.01691646,-7.222927e-06
0.0080250865,0.008677604,0.010279081,0.0055781095,0.010385611,0.0053431927,0.0,0.010581891,0.009824682,0.009419635,0.009878411,0.0039198115,0.007099589,0.008964202,0.0110865105,0.010500688,0.010377183,0.010609802,0.0059186197,0.0106452005,0.010633819,0.00089641707,0.0076749353,0.009389413,0.005151128,-1.6598575e-05,0.00829569,0.0005095437,0.009144371,-1.6626636e-05,0.010704337,-1.3428221e-05,0.010912433,0.011162947,0.005898386,0.009158236,0.0066520753,0.009904851,0.009633637,0.0039420486,0.001988825,-1.6441794e-05,-1.5425672e-05,0.011049837,0.00071564846,0.0060131177,0.010853671,0.009681859,-1.8967237e-05,0.010655927,-1.1514436e-05,0.010290133,0.007999889,0.011126363,0.010998215,0.010395242,0.010636851,0.0048075784,0.010182781,-1.2528921e-05,0.008068293,0.0070319697,0.009669718,0.008048792,0.006796545,0.010531997,0.010672982,0.003885812,-1.3343531e-05,0.0055000866,0.009877114,0.010714602,0.01010634,0.0062039853,0.004124825,0.004704381,0.01076543,0.010666557,0.010563674,0.009077566,0.008304186,0.0031809625,0.0081462795,0.009874483,0.011063047,0.008409764,0.009535264,-1.28772e-05,0.010762037,0.01085661,-1.782893e-05,0.0101831155,0.0011494277,0.009121232,0.0036924186,0.0057321154,0.00817427,0.008311439,0.010001603,-1.9053312e-05,0.0045453697,0.0023219497,0.0038186735,0.010148822,0.0066146953,-1.5031338e-05,0.0063759875,6.2534364e-06,0.016461803,-1.894744e-05
0.010059543,0.010420278,0.012707519,0.007170037,0.012909025,0.007303039,0.010848098,0.0,0.011665791,0.011447316,0.012065725,0.005915043,0.008172391,0.011319962,0.013725141,0.012678278,0.01209759,0.012459751,0.007900143,0.013717679,0.0138059,0.0030762395,0.009748574,0.011117569,0.006932301,-1.5080329e-05,0.010355174,0.003088708,0.010891109,-1.3795202e-05,0.013555018,-1.3323035e-05,0.013934307,0.013502614,0.007517511,0.011418476,0.008746732,0.013449954,0.011746242,0.0059036203,0.0032959175,-1.0505665e-05,-1.7169503e-05,0.013489376,0.0031203884,0.007757155,0.013353191,0.011917131,-1.764442e-05,0.012804012,0.0021316642,0.012493984,0.009543312,0.0139511265,0.013586045,0.012477743,0.014109198,0.0067937877,0.012159109,0.0017203705,0.009861833,0.008472262,0.011538494,0.009975811,0.008629394,0.013318437,0.012394861,0.006183343,-1.5013126e-05,0.007452848,0.013470096,0.0136542255,0.012775361,0.0075503504,0.006099705,0.0069563338,0.013210885,0.013987751,0.013555554,0.0109961,0.010473782,0.0047457134,0.010340044,0.0116198715,0.013505183,0.010230131,0.01157607,0.0024124628,0.01434852,0.013687184,-1.6900489e-05,0.012109517,0.004356278,0.011263839,0.0055159647,0.0076519256,0.009912037,0.009941527,0.011645304,-2.1822836e-05,0.0063640503,0.0045815343,0.0058360104,0.012414963,0.008010903,-1.1730261e-05,0.008526625,0.0029658454,0.019081216,-1.838818e-05
0.009360772,0.009635311,0.011401935,0.006310038,0.011779784,0.006349687,0.010118869,0.011900949,0.0,0.010526855,0.011341404,0.005036399,0.008070471,0.010162419,0.012443283,0.011755318,0.011490612,0.0118218865,0.00716566,0.012296018,0.0122702215,0.0019724993,0.008787355,0.010485661,0.0064308844,-2.2882852e-05,0.009544066,0.0016428968,0.010316798,-2.193644e-05,0.012238977,-2.197888e-05,0.012602489,0.012508788,0.007128192,0.010301344,0.00788559,0.012009674,0.010945561,0.005076856,0.0028911284,-1.8337636e-05,-2.4297166e-05,0.012482624,0.0017463359,0.0072839046,0.012344774,0.010986035,-2.4853529e-05,0.011849131,0.00083516253,0.011658627,0.009038681,0.012506612,0.012405053,0.011658026,0.012133847,0.005892218,0.011543739,0.00040639777,0.0093412865,0.008108439,0.010916641,0.009151235,0.007937633,0.012216938,0.011806293,0.0049967207,-2.2397433e-05,0.0065195304,0.011766685,0.012204444,0.011468674,0.0071462533,0.005329384,0.005852626,0.012008191,0.012169026,0.011994647,0.010214666,0.009551495,0.0041456865,0.0093571,0.010966133,0.012477134,0.009337595,0.010630789,0.0010821937,0.012179009,0.012148879,-2.1484118e-05,0.011424698,0.0026316654,0.010619932,0.0046204235,0.0066813463,0.00942016,0.009503734,0.011244886,-2.6489197e-05,0.0056072646,0.0036028223,0.0049243513,0.011303481,0.0075967503,-1.883148e-05,0.0075425277,0.0012064556,0.017260022,-2.5645344e-05
0.008894466,0.009195165,0.011149394,0.00598012,0.011169094,0.0057465737,0.009665143,0.011440383,0.010585886,0.0,0.010864017,0.0045247134,0.0076272953,0.009658065,0.0119820805,0.011329676,0.011136725,0.011527623,0.0065949843,0.011732145,0.011607598,0.0014102047,0.008377486,0.01011883,0.0059266267,-1.9263422e-05,0.0092190355,0.0009501204,0.009953814,-2.5258458e-05,0.011810438,-1.9152018e-05,0.011987334,0.012041124,0.006563195,0.009835579,0.007558721,0.011262242,0.010672585,0.0045322543,0.0022599793,-1.8234514e-05,-2.4162824e-05,0.0119872475,0.0010677106,0.0067825997,0.011864762,0.010419586,-2.1499765e-05,0.011488141,0.000100925914,0.0110850725,0.008561018,0.012003722,0.011876915,0.0112016965,0.011560013,0.005454826,0.011058611,-1.787934e-05,0.008711558,0.007775227,0.0105092,0.008672143,0.0073135905,0.011612253,0.011558313,0.004321762,-1.8557499e-05,0.0061229104,0.011173829,0.011698967,0.010896093,0.006647853,0.0048060142,0.0051754024,0.011601683,0.011447975,0.01138694,0.009802541,0.009161739,0.0035773558,0.008927739,0.010495463,0.011948763,0.008972216,0.010140342,0.00042469244,0.011550326,0.011741354,-2.5732257e-05,0.0108785145,0.0019811564,0.010099696,0.0040461775,0.0062436564,0.00895726,0.009097213,0.010693008,-3.0449077e-05,0.0050661108,0.0028592467,0.004224333,0.011069832,0.007344277,-2.0700569e-05,0.007162826,0.0003856416,0.017075645,-2.461285e-05
