Epoch: 0, Ep: 39, Epr: 1.2069135802469135, loss: 1.1587938219308853 mse_loss: 0.30832798569463193, kl_loss: 0.07310833557858132, sparse_loss:0.7773575019091368
Epoch: 1, Ep: 38, Epr: 1.1759670781893004, loss: 1.108277628198266 mse_loss: 0.25860288506373763, kl_loss: 0.07269308704417199, sparse_loss:0.7769816536456347
Epoch: 2, Ep: 38, Epr: 1.1759670781893004, loss: 1.1056502368301153 mse_loss: 0.256395123898983, kl_loss: 0.0726391571079148, sparse_loss:0.7766159605234861
Epoch: 3, Ep: 39, Epr: 1.2069135802469135, loss: 1.0986504033207893 mse_loss: 0.2500928461086005, kl_loss: 0.07253033766755834, sparse_loss:0.7760272175073624
Epoch: 4, Ep: 38, Epr: 1.1759670781893004, loss: 1.1029150299727917 mse_loss: 0.2549235394690186, kl_loss: 0.07250525307608768, sparse_loss:0.77548623457551
Epoch: 5, Ep: 39, Epr: 1.2069135802469135, loss: 1.102806944400072 mse_loss: 0.2554413373582065, kl_loss: 0.07245465635787696, sparse_loss:0.7749109622091055
Epoch: 6, Ep: 39, Epr: 1.2069135802469135, loss: 1.1003646273165941 mse_loss: 0.2535691561643034, kl_loss: 0.07244432053994387, sparse_loss:0.774351155385375
Epoch: 7, Ep: 39, Epr: 1.2069135802469135, loss: 1.1004847306758165 mse_loss: 0.25406357808969915, kl_loss: 0.07239791890606284, sparse_loss:0.7740232404321432
Epoch: 8, Ep: 39, Epr: 1.2069135802469135, loss: 1.0912548266351223 mse_loss: 0.24524739384651184, kl_loss: 0.07242954566027038, sparse_loss:0.7735778894275427
Epoch: 9, Ep: 39, Epr: 1.2069135802469135, loss: 1.0923442989587784 mse_loss: 0.24690744746476412, kl_loss: 0.07243747459142469, sparse_loss:0.7729993779212236
Epoch: 10, Ep: 39, Epr: 1.2069135802469135, loss: 1.086104054003954 mse_loss: 0.24104082817211747, kl_loss: 0.07246632676105946, sparse_loss:0.7725969012826681
Epoch: 11, Ep: 39, Epr: 1.2069135802469135, loss: 1.0855266209691763 mse_loss: 0.2410766538232565, kl_loss: 0.07245884428266436, sparse_loss:0.7719911318272352
Epoch: 12, Ep: 39, Epr: 1.2069135802469135, loss: 1.0925458632409573 mse_loss: 0.24855237733572721, kl_loss: 0.07254823512630537, sparse_loss:0.7714452464133501
Epoch: 13, Ep: 39, Epr: 1.2069135802469135, loss: 1.0890229158103466 mse_loss: 0.24545888206921518, kl_loss: 0.07251281331991777, sparse_loss:0.7710512168705463
Epoch: 14, Ep: 39, Epr: 1.2069135802469135, loss: 1.0922275185585022 mse_loss: 0.24914076970890164, kl_loss: 0.0725820900988765, sparse_loss:0.7705046609044075
Epoch: 15, Ep: 38, Epr: 1.1759670781893004, loss: 1.085010677576065 mse_loss: 0.2424902180209756, kl_loss: 0.07261916919378564, sparse_loss:0.7699012961238623
Epoch: 16, Ep: 38, Epr: 1.1759670781893004, loss: 1.0866611283272505 mse_loss: 0.24456700636073947, kl_loss: 0.07260902435518801, sparse_loss:0.7694850936532021
Epoch: 17, Ep: 38, Epr: 1.1759670781893004, loss: 1.0844019148498774 mse_loss: 0.2426968482322991, kl_loss: 0.072637184697669, sparse_loss:0.7690678909420967
Epoch: 18, Ep: 38, Epr: 1.1759670781893004, loss: 1.0879409592598677 mse_loss: 0.24665368092246354, kl_loss: 0.07267752022016793, sparse_loss:0.7686097584664822
Epoch: 19, Ep: 38, Epr: 1.1759670781893004, loss: 1.084761582314968 mse_loss: 0.24412851152010262, kl_loss: 0.07276762786204927, sparse_loss:0.7678654436022043
Epoch: 20, Ep: 38, Epr: 1.1759670781893004, loss: 1.078534496948123 mse_loss: 0.23826486454345286, kl_loss: 0.07271147606661543, sparse_loss:0.7675581574440002
Epoch: 21, Ep: 38, Epr: 1.1759670781893004, loss: 1.0881508085876703 mse_loss: 0.2480429916176945, kl_loss: 0.07278751663397998, sparse_loss:0.7673203013837337
Epoch: 22, Ep: 38, Epr: 1.1759670781893004, loss: 1.0942636206746101 mse_loss: 0.254626631969586, kl_loss: 0.07276545010972768, sparse_loss:0.7668715436011553
